#CNTAS Song Wed Jul 16 23:59:12 2014 
#USER: Song 
#DATE: Wed Jul 16 23:59:12 2014 
#TITLE: FAT Test measurement 
#CMD: cscan(axis=s2th, amplitude=2.6, step=0.2, time=15)
#STEPS: s2th = 0.2  
#ROI: Xmin=1 Xmax=128 Ymin=1 Ymax=128 
#COLLI: ALF1=600 ALF2=60 ALF3=30 ALF4=30
#CELL: A=  3.864 B=  3.864 C=  11.73
#CELL: alpha=90.00 beta=90.00 gamma=90.00
#PVEC1: H1=2.000 K1=0.000 L1=0.000
#PVEC2: H2=0.000 K2=0.000 L2=4.000
#ANGLES:       monok=   22.83       monho=   45.66          om=    1.00 
#ANGLES:        s2th=  -77.10         ath=  -11.00      detang=    0.00 
#ANGLES:         sgU=    0.00         sgL=    0.00       mvfoc=  800.00 
#ANGLES:        mtrX=    0.00        mtrY=   -1.00         mgU=    0.10 
#ANGLES:         mgL=    0.70         s1X=   32.05         s1Y=   32.05 
#ANGLES:         s1L=  142.72         s1U=  142.72         s2X=    9.46 
#ANGLES:         s2Y=    8.49         s2L=   25.00         s2U=   25.00 
#ANGLES:        strX=    0.01        strY=    0.00       antrX=  -23.00 
#ANGLES:       antrY=  -25.00        angL=    0.01        angU=    0.01 
#ANGLES:      msdist= 2490.10      sadist=  999.28     detdist= 1024.16 
#ANGLES:     anShRot=   11.50    anShLift=  150.00 
#ZEROS:       monok=   -0.30       monho=    0.05          om=    0.00 
#ZEROS:        s2th=    0.01         ath=    0.00      detang=    0.00 
#ZEROS:         sgU=    0.00         sgL=    0.00       mvfoc=    0.00 
#ZEROS:        mtrX=    0.00        mtrY=    0.00         mgU=    0.00 
#ZEROS:         mgL=    0.00         s1X=    0.00         s1Y=    0.00 
#ZEROS:         s1L=    0.00         s1U=    0.00         s2X=    0.00 
#ZEROS:         s2Y=    0.00         s2L=    0.00         s2U=    0.00 
#ZEROS:        strX=    0.00        strY=    0.00       antrX=    0.00 
#ZEROS:       antrY=    0.00        angL=    0.00        angU=    0.00 
#ZEROS:      msdist=    0.00      sadist=    0.00     detdist=    0.00 
#ZEROS:     anShRot=    0.00    anShLift=    0.00 
#DATA:
#     s2th        CNT      ROICNT       MON       TIME     2DFNUM    CNT/MON   Err(CNT/MON)
    -79.69         72         72   213230.0     15.004     101867      0.000      0.000
    -79.50         66         66   212330.0       15.0     101868      0.000      0.000
    -79.29         68         68   212965.0       15.0     101869      0.000      0.000
    -79.09         79         79   212236.0       15.0     101870      0.000      0.000
    -78.90        113        113   212905.0       15.0     101871      0.001      0.000
    -78.69        182        182   213627.0       15.0     101872      0.001      0.000
    -78.49        450        450   212014.0       15.0     101873      0.002      0.000
    -78.30        856        856   213488.0       15.0     101874      0.004      0.000
    -78.09       1322       1322   213730.0       15.0     101875      0.006      0.000
    -77.89       1580       1580   214260.0       15.0     101876      0.007      0.000
    -77.69       1949       1949   213744.0       15.0     101877      0.009      0.000
    -77.49       2437       2437   215329.0       15.0     101878      0.011      0.000
    -77.29       2615       2615   213327.0       15.0     101879      0.012      0.000
    -77.09       2993       2993   212486.0       15.0     101880      0.014      0.000
    -76.89       3056       3056   213057.0       15.0     101881      0.014      0.000
    -76.69       3025       3025   213652.0       15.0     101882      0.014      0.000
    -76.49       2926       2926   213122.0       15.0     101883      0.014      0.000
    -76.29       2471       2471   214324.0       15.0     101884      0.012      0.000
    -76.10       1741       1741   214344.0       15.0     101885      0.008      0.000
    -75.89        917        917   214575.0       15.0     101886      0.004      0.000
    -75.69        420        420   215069.0       15.0     101887      0.002      0.000
    -75.50        203        203   212764.0     15.003     101888      0.001      0.000
    -75.29        112        112   211702.0       15.0     101889      0.001      0.000
    -75.09        106        106   212205.0       15.0     101890      0.000      0.000
    -74.90        138        138   212781.0       15.0     101891      0.001      0.000
    -74.69        181        181   212925.0       15.0     101892      0.001      0.000
    -74.49        282        282   213471.0     15.003     101893      0.001      0.000
