#CNTAS Song Mon Jul 21 13:47:15 2014 
#USER: Song 
#DATE: Mon Jul 21 13:47:15 2014 
#TITLE: FAT Test measurement 
#CMD: scan(axis=s2th, start=-61.6, step=0.2, end=-72.4, time=15)
#STEPS: s2th = 0.2  
#ROI: Xmin=1 Xmax=128 Ymin=1 Ymax=128 
#COLLI: ALF1=600 ALF2=60 ALF3=30 ALF4=30
#CELL: A=  4.041 B=  4.041 C=  4.041
#CELL: alpha=90.00 beta=90.00 gamma=90.00
#PVEC1: H1=1.000 K1=1.000 L1=1.000
#PVEC2: H2=0.000 K2=0.000 L2=-2.000
#ANGLES:       monok=   20.96       monho=   41.93          om=   20.28 
#ANGLES:        s2th=  -50.00         ath=    0.00      detang=    0.00 
#ANGLES:         sgU=    0.00         sgL=    0.00       mvfoc= 1166.00 
#ANGLES:        mtrX=    0.00        mtrY=   -1.00         mgU=    0.10 
#ANGLES:         mgL=    0.36         s1X=   32.05         s1Y=   32.05 
#ANGLES:         s1L=  142.72         s1U=  142.72         s2X=    9.46 
#ANGLES:         s2Y=    8.49         s2L=   25.00         s2U=   25.00 
#ANGLES:        strX=    0.01        strY=    0.00       antrX=    0.00 
#ANGLES:       antrY=  -12.56        angL=    0.00        angU=    0.00 
#ANGLES:      msdist= 2161.30      sadist=  749.96     detdist=  650.00 
#ANGLES:     anShRot=   11.50    anShLift=  150.00 
#ZEROS:       monok=   -0.24       monho=    0.31          om=    0.00 
#ZEROS:        s2th=    0.10         ath=   -0.53      detang=   -0.07 
#ZEROS:         sgU=    0.00         sgL=    0.00       mvfoc=    0.00 
#ZEROS:        mtrX=    0.00        mtrY=    0.00         mgU=    0.00 
#ZEROS:         mgL=    0.00         s1X=    0.00         s1Y=    0.00 
#ZEROS:         s1L=    0.00         s1U=    0.00         s2X=    0.00 
#ZEROS:         s2Y=    0.00         s2L=    0.00         s2U=    0.00 
#ZEROS:        strX=    0.00        strY=    0.00       antrX=    0.00 
#ZEROS:       antrY=    0.00        angL=    0.00        angU=    0.00 
#ZEROS:      msdist=    0.00      sadist=    0.00     detdist=    0.00 
#ZEROS:     anShRot=    0.00    anShLift=    0.00 
#DATA:
#     s2th        CNT      ROICNT       MON       TIME     2DFNUM    CNT/MON   Err(CNT/MON)
    -61.60        130        100    46624.0       15.0     108078      0.002      0.000
    -61.80        153        117    47072.0     15.002     108079      0.002      0.000
    -62.00        137        104    46747.0       15.0     108080      0.002      0.000
    -62.20        130        101    46994.0       15.0     108081      0.002      0.000
    -62.40        162        124    46326.0       15.0     108082      0.003      0.000
    -62.60        123         98    46766.0       15.0     108083      0.002      0.000
    -62.80        108         78    46517.0       15.0     108085      0.002      0.000
    -63.00        116         86    46442.0       15.0     108086      0.002      0.000
    -63.20        109         80    46042.0       15.0     108087      0.002      0.000
    -63.40        123         96    46142.0       15.0     108088      0.002      0.000
    -63.60        102         83    46227.0       15.0     108089      0.002      0.000
    -63.80        127         95    45848.0       15.0     108090      0.002      0.000
    -64.00        132         98    46798.0       15.0     108091      0.002      0.000
    -64.20        120        101    46591.0       15.0     108093      0.002      0.000
    -64.40        112         85    46194.0       15.0     108094      0.002      0.000
    -64.60        127         94    46326.0       15.0     108095      0.002      0.000
    -64.80        130         92    46292.0       15.0     108096      0.002      0.000
    -65.00        127         91    46861.0       15.0     108097      0.002      0.000
    -65.20        135         98    46246.0       15.0     108098      0.002      0.000
    -65.40        138        106    46551.0       15.0     108099      0.002      0.000
    -65.60        202        163    46563.0       15.0     108100      0.004      0.000
    -65.80        239        193    46033.0       15.0     108102      0.004      0.000
    -66.00        323        265    46463.0       15.0     108103      0.006      0.000
    -66.20        416        353    46299.0       15.0     108104      0.008      0.000
    -66.40        544        467    46388.0       15.0     108105      0.010      0.000
    -66.60        631        544    45821.0       15.0     108106      0.012      0.001
    -66.80        768        665    46329.0       15.0     108107      0.014      0.001
    -67.00        775        681    45933.0       15.0     108108      0.015      0.001
    -67.20        730        635    46662.0       15.0     108109      0.014      0.001
    -67.40        804        687    46554.0       15.0     108111      0.015      0.001
    -67.60        680        597    46080.0       15.0     108112      0.013      0.001
    -67.80        577        493    46036.0       15.0     108113      0.011      0.000
    -68.00        506        436    46317.0       15.0     108114      0.009      0.000
    -68.20        508        434    45991.0       15.0     108115      0.009      0.000
    -68.40        561        471    46632.0       15.0     108116      0.010      0.000
    -68.60        823        696    45971.0       15.0     108117      0.015      0.001
    -68.80       1393       1216    46607.0     15.001     108119      0.026      0.001
    -69.00       1982       1742    45618.0       15.0     108120      0.038      0.001
    -69.20       2900       2543    46398.0       15.0     108121      0.055      0.001
    -69.40       3818       3340    45949.0       15.0     108122      0.073      0.001
    -69.60       4531       3994    46163.0       15.0     108123      0.087      0.001
    -69.80       5088       4548    45981.0       15.0     108124      0.099      0.002
    -70.00       5509       4864    46087.0       15.0     108125      0.106      0.002
    -70.20       5583       4948    46408.0       15.0     108126      0.107      0.002
    -70.40       4962       4377    46088.0       15.0     108128      0.095      0.002
    -70.60       4326       3822    46341.0       15.0     108129      0.082      0.001
    -70.80       3662       3258    45572.0       15.0     108130      0.071      0.001
    -71.00       2842       2536    45793.0       15.0     108131      0.055      0.001
    -71.20       2056       1827    46044.0       15.0     108132      0.040      0.001
    -71.40       1358       1190    46170.0       15.0     108133      0.026      0.001
    -71.60        788        700    46466.0       15.0     108134      0.015      0.001
    -71.80        406        352    46076.0       15.0     108136      0.008      0.000
    -72.00        243        201    46087.0       15.0     108137      0.004      0.000
    -72.20        160        135    45772.0       15.0     108138      0.003      0.000
    -72.40        148        108    45888.0       15.0     108139      0.002      0.000
