#CNTAS Song Tue Jul 15 22:25:24 2014 
#USER: Song 
#DATE: Tue Jul 15 22:25:24 2014 
#TITLE: FAT Test measurement 
#CMD: cscan(axis=s2th, amplitude=2.4, step=0.2, time=20)
#STEPS: s2th = 0.2  
#ROI: Xmin=1 Xmax=128 Ymin=1 Ymax=128 
#COLLI: ALF1=600 ALF2=60 ALF3=30 ALF4=30
#CELL: A=  3.864 B=  3.864 C=  11.73
#CELL: alpha=90.00 beta=90.00 gamma=90.00
#PVEC1: H1=2.000 K1=0.000 L1=0.000
#PVEC2: H2=0.000 K2=0.000 L2=4.000
#ANGLES:       monok=   22.83       monho=   46.29          om=    0.00 
#ANGLES:        s2th=  -62.10         ath=    1.00      detang=   -0.00 
#ANGLES:         sgU=    0.00         sgL=    0.00       mvfoc=  800.00 
#ANGLES:        mtrX=    0.00        mtrY=   -1.00         mgU=    0.10 
#ANGLES:         mgL=    0.70         s1X=   32.05         s1Y=   32.05 
#ANGLES:         s1L=  142.72         s1U=  142.72         s2X=    5.00 
#ANGLES:         s2Y=    5.00         s2L=   25.00         s2U=   25.00 
#ANGLES:        strX=    0.00        strY=    0.00       antrX=  -23.00 
#ANGLES:       antrY=  -25.00        angL=    0.01        angU=    0.01 
#ANGLES:      msdist= 2490.10      sadist=  999.21     detdist= 1024.16 
#ANGLES:     anShRot=   11.50    anShLift=  150.00 
#ZEROS:       monok=    0.00       monho=    0.00          om=    0.00 
#ZEROS:        s2th=    0.00         ath=    0.00      detang=    0.00 
#ZEROS:         sgU=    0.00         sgL=    0.00       mvfoc=    0.00 
#ZEROS:        mtrX=    0.00        mtrY=    0.00         mgU=    0.00 
#ZEROS:         mgL=    0.00         s1X=    0.00         s1Y=    0.00 
#ZEROS:         s1L=    0.00         s1U=    0.00         s2X=    0.00 
#ZEROS:         s2Y=    0.00         s2L=    0.00         s2U=    0.00 
#ZEROS:        strX=    0.00        strY=    0.00       antrX=    0.00 
#ZEROS:       antrY=    0.00        angL=    0.00        angU=    0.00 
#ZEROS:      msdist=    0.00      sadist=    0.00     detdist=    0.00 
#ZEROS:     anShRot=    0.00    anShLift=    0.00 #DATA:
#     s2th        CNT      ROICNT       MON       TIME     2DFNUM    CNT/MON   Err(CNT/MON)
    -64.50        715        715   319418.0       20.0     101004      0.002      0.000
    -64.30        706        706   318957.0       20.0     101005      0.002      0.000
    -64.10        776        776   317992.0       20.0     101006      0.002      0.000
    -63.90        726        726   318989.0       20.0     101007      0.002      0.000
    -63.70        768        768   319175.0       20.0     101008      0.002      0.000
    -63.50        740        740   320734.0       20.0     101009      0.002      0.000
    -63.30        787        787   319146.0       20.0     101010      0.002      0.000
    -63.10        912        912   318286.0       20.0     101011      0.003      0.000
    -62.90       1018       1018   318836.0       20.0     101012      0.003      0.000
    -62.70       1169       1169   319632.0     20.003     101013      0.004      0.000
    -62.50       1407       1407   318687.0       20.0     101014      0.004      0.000
    -62.30       1487       1487   317945.0     20.001     101015      0.005      0.000
    -62.10       1670       1670   318194.0       20.0     101016      0.005      0.000
    -61.90       1621       1621   318741.0       20.0     101017      0.005      0.000
    -61.70       1583       1583   318285.0       20.0     101018      0.005      0.000
    -61.50       1512       1512   319069.0       20.0     101019      0.005      0.000
    -61.30       1264       1264   317752.0     20.004     101020      0.004      0.000
    -61.10       1065       1065   319151.0       20.0     101021      0.003      0.000
    -60.90        855        855   319776.0       20.0     101022      0.003      0.000
