#CNTAS Song Tue Jul 15 01:17:42 2014 
#USER: Song 
#DATE: Tue Jul 15 01:17:42 2014 
#TITLE: FAT Test measurement 
#CMD: scan(axis=mvfoc, start=500, step=20, end=1500, time=20)
#STEPS: mvfoc = 20  
#ROI: Xmin=1 Xmax=128 Ymin=1 Ymax=128 
#COLLI: ALF1=600 ALF2=60 ALF3=30 ALF4=30
#CELL: A=  3.864 B=  3.864 C=  11.73
#CELL: alpha=90.00 beta=90.00 gamma=90.00
#PVEC1: H1=2.000 K1=0.000 L1=0.000
#PVEC2: H2=0.000 K2=0.000 L2=4.000
#ANGLES:       monok=   43.66       monho=   88.42          om=    0.00 
#ANGLES:        s2th=   49.28         ath=   40.45      detang=    0.00 
#ANGLES:         sgU=    0.00         sgL=    0.00       mvfoc= 1500.00 
#ANGLES:        mtrX=    0.00        mtrY=   -0.99         mgU=   -0.88 
#ANGLES:         mgL=   -0.50         s1X=   32.05         s1Y=   32.05 
#ANGLES:         s1L=  142.72         s1U=  142.72         s2X=    5.00 
#ANGLES:         s2Y=    5.00         s2L=   25.00         s2U=   25.00 
#ANGLES:        strX=  -58.66        strY=  -54.86       antrX=  -23.00 
#ANGLES:       antrY=  -25.00        angL=    0.01        angU=    0.01 
#ANGLES:      msdist= 2490.10      sadist=  717.91     detdist= 1024.16 
#ANGLES:     anShRot=   11.50    anShLift=  150.00 
#ZEROS:       monok=    0.00       monho=    0.00          om=    0.00 
#ZEROS:        s2th=    0.00         ath=    0.00      detang=    0.00 
#ZEROS:         sgU=    0.00         sgL=    0.00       mvfoc=    0.00 
#ZEROS:        mtrX=    0.00        mtrY=    0.00         mgU=    0.00 
#ZEROS:         mgL=    0.00         s1X=    0.00         s1Y=    0.00 
#ZEROS:         s1L=    0.00         s1U=    0.00         s2X=    0.00 
#ZEROS:         s2Y=    0.00         s2L=    0.00         s2U=    0.00 
#ZEROS:        strX=    0.00        strY=    0.00       antrX=    0.00 
#ZEROS:       antrY=    0.00        angL=    0.00        angU=    0.00 
#ZEROS:      msdist=    0.00      sadist=    0.00     detdist=    0.00 
#ZEROS:     anShRot=    0.00    anShLift=    0.00 #DATA:
#    mvfoc        CNT      ROICNT       MON       TIME     2DFNUM    CNT/MON   Err(CNT/MON)
    500.00        333        333   142729.0       20.0     100103      0.002      0.000
    520.00        315        315   143560.0       20.0     100104      0.002      0.000
    540.00        294        294   144030.0     20.005     100105      0.002      0.000
    560.00        262        262   144042.0       20.0     100106      0.002      0.000
    580.00        229        229   147736.0       20.0     100107      0.002      0.000
    600.00        209        209   147069.0       20.0     100108      0.001      0.000
    620.00        248        248   148888.0     20.002     100109      0.002      0.000
    640.00        213        213   151561.0       20.0     100110      0.001      0.000
    660.00        200        200   153216.0       20.0     100111      0.001      0.000
    680.00        208        208   152851.0       20.0     100112      0.001      0.000
    700.00        169        169   155165.0       20.0     100113      0.001      0.000
    720.00        184        184   157985.0       20.0     100114      0.001      0.000
    740.00        197        197   160485.0       20.0     100115      0.001      0.000
    760.00        178        178   162900.0       20.0     100116      0.001      0.000
    780.00        199        199   164488.0       20.0     100117      0.001      0.000
    800.00        218        218   167123.0     20.001     100118      0.001      0.000
    820.00        249        249   165750.0       20.0     100119      0.002      0.000
    840.00        223        223   168793.0       20.0     100120      0.001      0.000
    860.00        240        240   168608.0       20.0     100121      0.001      0.000
    880.00        256        256   169842.0       20.0     100122      0.002      0.000
    900.00        261        261   169785.0       20.0     100123      0.002      0.000
    920.00        304        304   168185.0       20.0     100124      0.002      0.000
    940.00        312        312   166565.0       20.0     100125      0.002      0.000
    960.00        358        358   164498.0       20.0     100126      0.002      0.000
    980.00        344        344   164625.0       20.0     100127      0.002      0.000
   1000.00        338        338   159132.0       20.0     100128      0.002      0.000
   1020.00        401        401   158058.0       20.0     100129      0.003      0.000
   1040.00        379        379   156692.0       20.0     100130      0.002      0.000
   1060.00        372        372   161392.0       20.0     100131      0.002      0.000
   1080.00        420        420   172970.0       20.0     100132      0.002      0.000
   1100.00        488        488   188123.0       20.0     100133      0.003      0.000
   1120.00        574        574   204112.0       20.0     100134      0.003      0.000
   1140.00        622        622   223485.0       20.0     100135      0.003      0.000
   1160.00        708        708   244488.0       20.0     100136      0.003      0.000
   1180.00        751        751   267325.0       20.0     100137      0.003      0.000
   1200.00        841        841   288155.0       20.0     100138      0.003      0.000
   1220.00        877        877   294823.0       20.0     100139      0.003      0.000
   1240.00        845        845   288775.0       20.0     100140      0.003      0.000
   1260.00        846        846   281268.0       20.0     100141      0.003      0.000
   1280.00        842        841   277148.0       20.0     100142      0.003      0.000
   1300.00        796        796   269997.0       20.0     100143      0.003      0.000
   1320.00        775        775   264487.0       20.0     100144      0.003      0.000
   1340.00        786        786   260260.0       20.0     100145      0.003      0.000
   1360.00        764        764   256742.0       20.0     100146      0.003      0.000
   1380.00        782        782   253860.0       20.0     100147      0.003      0.000
   1400.00        677        677   251475.0       20.0     100148      0.003      0.000
   1420.00        703        703   246377.0     20.003     100149      0.003      0.000
   1440.00        723        723   243516.0       20.0     100150      0.003      0.000
   1460.00        655        655   240109.0       20.0     100151      0.003      0.000
   1480.00        699        699   237362.0       20.0     100152      0.003      0.000
   1500.00        680        680   234670.0       20.0     100153      0.003      0.000
