#CNTAS Song Wed Oct 22 16:19:00 2014 
#USER: Song 
#DATE: Wed Oct 22 16:19:00 2014 
#TITLE: FAT Test measurement 
#CMD: scan(axis=mvfoc, start=400, step=100, end=1800, time=5)
#STEPS: mvfoc = 100  
#ROI: Xmin=1 Xmax=128 Ymin=1 Ymax=128 
#COLLI: ALF1=600 ALF2=60 ALF3=30 ALF4=30
#CELL: A=   5.16 B=   5.16 C=   5.16
#CELL: alpha=90.00 beta=90.00 gamma=90.00
#PVEC1: H1=0.000 K1=0.000 L1=2.000
#PVEC2: H2=1.000 K2=1.000 L2=1.000
#ANGLES:       monok=   22.31       monho=   44.94          om=  300.00 
#ANGLES:        s2th=  -79.26         ath=    0.00      detang=    0.00 
#ANGLES:         sgU=    0.00         sgL=   -0.00       mvfoc=  992.00 
#ANGLES:        mtrX=    0.00        mtrY=   -0.99         mgU=    0.10 
#ANGLES:         mgL=    0.40         s1X=   30.00         s1Y=   30.00 
#ANGLES:         s1L=  142.68         s1U=  142.72         s2X=    8.83 
#ANGLES:         s2Y=    7.88         s2L=   26.14         s2U=   28.03 
#ANGLES:        strX=   -0.00        strY=    0.00       antrX=   -0.00 
#ANGLES:       antrY=   12.00        angL=    0.00        angU=    0.01 
#ANGLES:      msdist= 2199.80      sadist=  926.64     detdist=  641.47 
#ANGLES:     anShRot=   11.50    anShLift=  150.00 
#ZEROS:       monok=   -0.32       monho=    0.00          om=    0.00 
#ZEROS:        s2th=    0.10         ath=   -0.43      detang=   -0.38 
#ZEROS:         sgU=    0.00         sgL=    0.00       mvfoc=    0.00 
#ZEROS:        mtrX=    0.00        mtrY=    0.00         mgU=    0.00 
#ZEROS:         mgL=    0.00         s1X=    0.00         s1Y=    0.00 
#ZEROS:         s1L=    0.00         s1U=    0.00         s2X=    0.00 
#ZEROS:         s2Y=    0.00         s2L=    0.00         s2U=    0.00 
#ZEROS:        strX=    0.00        strY=    0.00       antrX=    0.00 
#ZEROS:       antrY=    0.00        angL=    0.00        angU=    0.00 
#ZEROS:      msdist=    0.00      sadist=    0.00     detdist=    0.00 
#ZEROS:     anShRot=    0.00    anShLift=    0.00 
#DATA:
#    mvfoc        CNT      ROICNT       MON       TIME     2DFNUM    CNT/MON   Err(CNT/MON)
    400.00       1122        560    34312.0        5.0     112902      0.016      0.001
    500.00       1204        607    37212.0        5.0     112903      0.016      0.001
    599.00       1366        724    40277.0        5.0     112904      0.018      0.001
    700.00       1741        903    43286.0        5.0     112905      0.021      0.001
    799.00       2466       1301    44564.0        5.0     112906      0.029      0.001
    900.00       3405       1746    45076.0        5.0     112907      0.039      0.001
   1000.00       4389       2222    44416.0        5.0     112908      0.050      0.001
   1100.00       4561       2413    43367.0        5.0     112909      0.056      0.001
   1200.00       3899       2028    42707.0        5.0     112910      0.047      0.001
   1300.00       3086       1613    42465.0        5.0     112911      0.038      0.001
   1400.00       2359       1209    42488.0        5.0     112912      0.028      0.001
   1500.00       2056       1075    41921.0        5.0     112913      0.026      0.001
   1600.00       1854        946    42408.0        5.0     112914      0.022      0.001
   1700.00       1757        885    42902.0        5.0     112915      0.021      0.001
   1800.00       1674        860    42954.0        5.0     112916      0.020      0.001
