#CNTAS Song Sat Jul 19 10:23:25 2014 
#USER: Song 
#DATE: Sat Jul 19 10:23:25 2014 
#TITLE: FAT Test measurement 
#CMD: scan(axis=s2th, start=-58.8, step=0.1, end=-60.4, time=1)
#STEPS: s2th = 0.1  
#ROI: Xmin=1 Xmax=128 Ymin=1 Ymax=128 
#COLLI: ALF1=600 ALF2=60 ALF3=30 ALF4=30
#CELL: A=  3.864 B=  3.864 C=  11.73
#CELL: alpha=90.00 beta=90.00 gamma=90.00
#PVEC1: H1=2.000 K1=0.000 L1=0.000
#PVEC2: H2=0.000 K2=0.000 L2=4.000
#ANGLES:       monok=   17.44       monho=   34.87          om=  207.01 
#ANGLES:        s2th=  -59.61         ath=   17.44      detang=   34.87 
#ANGLES:         sgU=   -3.02         sgL=   -0.52       mvfoc=  500.00 
#ANGLES:        mtrX=    0.00        mtrY=   -1.00         mgU=    0.10 
#ANGLES:         mgL=    1.12         s1X=   32.05         s1Y=   32.05 
#ANGLES:         s1L=  142.72         s1U=  142.72         s2X=    9.46 
#ANGLES:         s2Y=    8.49         s2L=   25.00         s2U=   25.00 
#ANGLES:        strX=    0.01        strY=    0.00       antrX=    0.00 
#ANGLES:       antrY=    0.00        angL=    0.00        angU=    0.00 
#ANGLES:      msdist= 2490.10      sadist=  997.49     detdist=  650.00 
#ANGLES:     anShRot=   13.50    anShLift=  150.00 
#ZEROS:       monok=   -0.24       monho=    0.31          om=    0.00 
#ZEROS:        s2th=    0.10         ath=   -0.53      detang=   -0.07 
#ZEROS:         sgU=    0.00         sgL=    0.00       mvfoc=    0.00 
#ZEROS:        mtrX=    0.00        mtrY=    0.00         mgU=    0.00 
#ZEROS:         mgL=    0.00         s1X=    0.00         s1Y=    0.00 
#ZEROS:         s1L=    0.00         s1U=    0.00         s2X=    0.00 
#ZEROS:         s2Y=    0.00         s2L=    0.00         s2U=    0.00 
#ZEROS:        strX=    0.00        strY=    0.00       antrX=    0.00 
#ZEROS:       antrY=    0.00        angL=    0.00        angU=    0.00 
#ZEROS:      msdist=    0.00      sadist=    0.00     detdist=    0.00 
#ZEROS:     anShRot=    0.00    anShLift=    0.00 
#DATA:
#     s2th        CNT      ROICNT       MON       TIME     2DFNUM    CNT/MON   Err(CNT/MON)
    -58.80         98         78     1252.0        1.0     106373      0.062      0.007
    -58.90        180        136     1279.0        1.0     106374      0.106      0.010
    -59.00        283        223     1212.0        1.0     106375      0.184      0.013
    -59.10        469        367     1186.0        1.0     106377      0.309      0.018
    -59.20        758        625     1281.0        1.0     106378      0.488      0.024
    -59.30        922        754     1261.0        1.0     106379      0.598      0.028
    -59.40       1075        892     1191.0        1.0     106380      0.749      0.033
    -59.50       1564       1314     1187.0        1.0     106381      1.107      0.044
    -59.60       2218       1869     1252.0        1.0     106382      1.493      0.055
    -59.70       2315       1979     1271.0        1.0     106383      1.557      0.056
    -59.80       2108       1792     1200.0        1.0     106384      1.493      0.056
    -59.90       1360       1158     1193.0        1.0     106385      0.971      0.040
    -60.00        894        777     1188.0        1.0     106386      0.654      0.030
    -60.10        619        492     1229.0        1.0     106387      0.400      0.021
    -60.20        286        230     1218.0        1.0     106389      0.189      0.014
    -60.30        145        116     1283.0      1.001     106390      0.090      0.009
    -60.40         87         66     1259.0        1.0     106391      0.052      0.007
