#CNTAS Song Tue Jul 15 09:57:11 2014 
#USER: Song 
#DATE: Tue Jul 15 09:57:11 2014 
#TITLE: FAT Test measurement 
#CMD: scan(axis=mvfoc, start=300, step=50, end=1700, time=10)
#STEPS: mvfoc = 50  
#ROI: Xmin=1 Xmax=128 Ymin=1 Ymax=128 
#COLLI: ALF1=600 ALF2=60 ALF3=30 ALF4=30
#CELL: A=  3.864 B=  3.864 C=  11.73
#CELL: alpha=90.00 beta=90.00 gamma=90.00
#PVEC1: H1=2.000 K1=0.000 L1=0.000
#PVEC2: H2=0.000 K2=0.000 L2=4.000
#ANGLES:       monok=   43.90       monho=   88.42          om=    0.00 
#ANGLES:        s2th=   49.28         ath=   40.45      detang=    0.00 
#ANGLES:         sgU=    0.00         sgL=    0.00       mvfoc=  700.00 
#ANGLES:        mtrX=    0.00        mtrY=   -0.99         mgU=   -0.88 
#ANGLES:         mgL=    1.00         s1X=   32.05         s1Y=   32.05 
#ANGLES:         s1L=  142.72         s1U=  142.72         s2X=    5.00 
#ANGLES:         s2Y=    5.00         s2L=   25.00         s2U=   25.00 
#ANGLES:        strX=  -58.66        strY=  -54.86       antrX=  -23.00 
#ANGLES:       antrY=  -25.00        angL=    0.01        angU=    0.01 
#ANGLES:      msdist= 2490.10      sadist=  717.91     detdist= 1024.16 
#ANGLES:     anShRot=   11.50    anShLift=  150.00 
#ZEROS:       monok=    0.00       monho=    0.00          om=    0.00 
#ZEROS:        s2th=    0.00         ath=    0.00      detang=    0.00 
#ZEROS:         sgU=    0.00         sgL=    0.00       mvfoc=    0.00 
#ZEROS:        mtrX=    0.00        mtrY=    0.00         mgU=    0.00 
#ZEROS:         mgL=    0.00         s1X=    0.00         s1Y=    0.00 
#ZEROS:         s1L=    0.00         s1U=    0.00         s2X=    0.00 
#ZEROS:         s2Y=    0.00         s2L=    0.00         s2U=    0.00 
#ZEROS:        strX=    0.00        strY=    0.00       antrX=    0.00 
#ZEROS:       antrY=    0.00        angL=    0.00        angU=    0.00 
#ZEROS:      msdist=    0.00      sadist=    0.00     detdist=    0.00 
#ZEROS:     anShRot=    0.00    anShLift=    0.00 #DATA:
#    mvfoc        CNT      ROICNT       MON       TIME     2DFNUM    CNT/MON   Err(CNT/MON)
    300.00       1050       1050   175209.0       10.0     100338      0.006      0.000
    350.00       1126       1126   180372.0       10.0     100339      0.006      0.000
    400.00       1254       1254   185997.0       10.0     100340      0.007      0.000
    450.00       1343       1343   194188.0       10.0     100341      0.007      0.000
    500.00       1385       1385   203580.0       10.0     100342      0.007      0.000
    550.00       1546       1546   213808.0       10.0     100343      0.007      0.000
    600.00       1825       1825   223764.0     10.002     100344      0.008      0.000
    650.00       1885       1885   233281.0       10.0     100345      0.008      0.000
    700.00       1947       1947   241514.0       10.0     100346      0.008      0.000
    750.00       1863       1863   246804.0       10.0     100347      0.008      0.000
    800.00       1705       1705   250791.0       10.0     100348      0.007      0.000
    850.00       1645       1645   251677.0       10.0     100349      0.007      0.000
    900.00       1535       1535   252554.0       10.0     100350      0.006      0.000
    950.00       1425       1425   252224.0       10.0     100351      0.006      0.000
   1000.00       1212       1212   251980.0       10.0     100352      0.005      0.000
   1050.00       1041       1041   250577.0       10.0     100353      0.004      0.000
   1100.00       1004       1004   248964.0       10.0     100354      0.004      0.000
   1150.00        891        891   243893.0       10.0     100355      0.004      0.000
   1200.00        799        799   238581.0       10.0     100356      0.003      0.000
   1250.00        773        773   228609.0       10.0     100357      0.003      0.000
   1300.00        667        667   215268.0       10.0     100358      0.003      0.000
   1350.00        644        644   203086.0       10.0     100359      0.003      0.000
   1400.00        655        655   190831.0       10.0     100360      0.003      0.000
   1450.00        615        615   180452.0       10.0     100361      0.003      0.000
   1500.00        571        571   169990.0       10.0     100362      0.003      0.000
   1550.00        551        551   162848.0       10.0     100363      0.003      0.000
   1600.00        521        521   156972.0       10.0     100364      0.003      0.000
   1650.00        540        540   152490.0       10.0     100365      0.004      0.000
   1700.00        531        531   150094.0       10.0     100367      0.004      0.000
