#CNTAS Song Wed Oct 22 15:08:01 2014 
#USER: Song 
#DATE: Wed Oct 22 15:08:01 2014 
#TITLE: FAT Test measurement 
#CMD: scan(axis=mvfoc, start=400, step=100, end=1700, time=5)
#STEPS: mvfoc = 100  
#ROI: Xmin=1 Xmax=128 Ymin=1 Ymax=128 
#COLLI: ALF1=600 ALF2=60 ALF3=30 ALF4=30
#CELL: A=   5.16 B=   5.16 C=   5.16
#CELL: alpha=90.00 beta=90.00 gamma=90.00
#PVEC1: H1=0.000 K1=0.000 L1=2.000
#PVEC2: H2=1.000 K2=1.000 L2=1.000
#ANGLES:       monok=   22.32       monho=   44.97          om=  300.00 
#ANGLES:        s2th=  -79.25         ath=    0.00      detang=    0.00 
#ANGLES:         sgU=    0.00         sgL=   -0.00       mvfoc= 1050.00 
#ANGLES:        mtrX=    0.00        mtrY=   -0.99         mgU=    0.10 
#ANGLES:         mgL=    0.41         s1X=   30.00         s1Y=   30.00 
#ANGLES:         s1L=  142.68         s1U=  142.72         s2X=    8.83 
#ANGLES:         s2Y=    7.88         s2L=   26.14         s2U=   28.03 
#ANGLES:        strX=   -0.00        strY=    0.00       antrX=   -0.00 
#ANGLES:       antrY=   12.00        angL=    0.00        angU=    0.01 
#ANGLES:      msdist= 2900.00      sadist=  926.64     detdist=  641.47 
#ANGLES:     anShRot=   11.50    anShLift=  150.00 
#ZEROS:       monok=   -0.32       monho=    0.00          om=    0.00 
#ZEROS:        s2th=    0.10         ath=   -0.43      detang=   -0.38 
#ZEROS:         sgU=    0.00         sgL=    0.00       mvfoc=    0.00 
#ZEROS:        mtrX=    0.00        mtrY=    0.00         mgU=    0.00 
#ZEROS:         mgL=    0.00         s1X=    0.00         s1Y=    0.00 
#ZEROS:         s1L=    0.00         s1U=    0.00         s2X=    0.00 
#ZEROS:         s2Y=    0.00         s2L=    0.00         s2U=    0.00 
#ZEROS:        strX=    0.00        strY=    0.00       antrX=    0.00 
#ZEROS:       antrY=    0.00        angL=    0.00        angU=    0.00 
#ZEROS:      msdist=    0.00      sadist=    0.00     detdist=    0.00 
#ZEROS:     anShRot=    0.00    anShLift=    0.00 
#DATA:
#    mvfoc        CNT      ROICNT       MON       TIME     2DFNUM    CNT/MON   Err(CNT/MON)
    400.00        924        469    33468.0        5.0     112726      0.014      0.001
    500.00       1042        518    36428.0        5.0     112727      0.014      0.001
    599.00       1384        693    39197.0        5.0     112728      0.018      0.001
    700.00       1799        960    41971.0        5.0     112729      0.023      0.001
    799.00       2546       1350    43750.0        5.0     112730      0.031      0.001
    900.00       2984       1552    44246.0        5.0     112731      0.035      0.001
    999.00       2502       1279    43804.0        5.0     112732      0.029      0.001
   1100.00       2108       1108    42162.0        5.0     112733      0.026      0.001
   1200.00       1668        865    41552.0        5.0     112734      0.021      0.001
   1300.00       1686        875    41440.0        5.0     112735      0.021      0.001
   1400.00       2251       1215    41160.0        5.0     112736      0.030      0.001
   1500.00       2816       1457    41486.0        5.0     112737      0.035      0.001
   1600.00       3274       1786    41845.0        5.0     112738      0.043      0.001
   1700.00       3342       1780    42001.0        5.0     112739      0.042      0.001
