#CNTAS Song Wed Jul 16 23:26:24 2014 
#USER: Song 
#DATE: Wed Jul 16 23:26:24 2014 
#TITLE: FAT Test measurement 
#CMD: cscan(axis=s2th, amplitude=2.6, step=0.2, time=15)
#STEPS: s2th = 0.2  
#ROI: Xmin=1 Xmax=128 Ymin=1 Ymax=128 
#COLLI: ALF1=600 ALF2=60 ALF3=30 ALF4=30
#CELL: A=  3.864 B=  3.864 C=  11.73
#CELL: alpha=90.00 beta=90.00 gamma=90.00
#PVEC1: H1=2.000 K1=0.000 L1=0.000
#PVEC2: H2=0.000 K2=0.000 L2=4.000
#ANGLES:       monok=   22.83       monho=   45.66          om=    1.00 
#ANGLES:        s2th=  -61.27         ath=  -11.00      detang=    0.00 
#ANGLES:         sgU=    0.00         sgL=    0.00       mvfoc=  800.00 
#ANGLES:        mtrX=    0.00        mtrY=   -1.00         mgU=    0.10 
#ANGLES:         mgL=    0.70         s1X=   32.05         s1Y=   32.05 
#ANGLES:         s1L=  142.72         s1U=  142.72         s2X=    9.46 
#ANGLES:         s2Y=    8.49         s2L=   25.00         s2U=   25.00 
#ANGLES:        strX=    0.01        strY=    0.00       antrX=  -23.00 
#ANGLES:       antrY=  -25.00        angL=    0.01        angU=    0.01 
#ANGLES:      msdist= 2490.10      sadist=  999.24     detdist= 1024.16 
#ANGLES:     anShRot=   11.50    anShLift=  150.00 
#ZEROS:       monok=   -0.30       monho=    0.05          om=    0.00 
#ZEROS:        s2th=    0.01         ath=    0.00      detang=    0.00 
#ZEROS:         sgU=    0.00         sgL=    0.00       mvfoc=    0.00 
#ZEROS:        mtrX=    0.00        mtrY=    0.00         mgU=    0.00 
#ZEROS:         mgL=    0.00         s1X=    0.00         s1Y=    0.00 
#ZEROS:         s1L=    0.00         s1U=    0.00         s2X=    0.00 
#ZEROS:         s2Y=    0.00         s2L=    0.00         s2U=    0.00 
#ZEROS:        strX=    0.00        strY=    0.00       antrX=    0.00 
#ZEROS:       antrY=    0.00        angL=    0.00        angU=    0.00 
#ZEROS:      msdist=    0.00      sadist=    0.00     detdist=    0.00 
#ZEROS:     anShRot=    0.00    anShLift=    0.00 
#DATA:
#     s2th        CNT      ROICNT       MON       TIME     2DFNUM    CNT/MON   Err(CNT/MON)
    -63.86         58         58   215894.0       15.0     101809      0.000      0.000
    -63.66         65         65   216823.0       15.0     101810      0.000      0.000
    -63.46         70         70   215688.0       15.0     101812      0.000      0.000
    -63.26         56         56   215172.0       15.0     101813      0.000      0.000
    -63.07         58         58   214256.0       15.0     101814      0.000      0.000
    -62.86         63         63   215040.0       15.0     101815      0.000      0.000
    -62.66         52         52   214656.0       15.0     101816      0.000      0.000
    -62.47         60         60   214099.0       15.0     101817      0.000      0.000
    -62.26         86         86   213251.0       15.0     101818      0.000      0.000
    -62.06        129        129   216523.0       15.0     101819      0.001      0.000
    -61.87        146        146   214658.0       15.0     101820      0.001      0.000
    -61.66        183        183   213790.0       15.0     101821      0.001      0.000
    -61.46        207        207   213642.0       15.0     101822      0.001      0.000
    -61.27        221        221   215685.0       15.0     101823      0.001      0.000
    -61.06        261        261   215039.0       15.0     101824      0.001      0.000
    -60.86        263        263   214763.0       15.0     101825      0.001      0.000
    -60.66        229        229   214858.0       15.0     101826      0.001      0.000
    -60.46        209        209   214082.0       15.0     101827      0.001      0.000
    -60.26        170        170   216311.0       15.0     101828      0.001      0.000
    -60.06         84         84   215365.0       15.0     101829      0.000      0.000
    -59.86         88         88   216369.0       15.0     101830      0.000      0.000
    -59.66         60         60   214026.0       15.0     101831      0.000      0.000
    -59.46         75         75   213613.0       15.0     101832      0.000      0.000
    -59.26         63         63   214984.0       15.0     101833      0.000      0.000
    -59.07         58         58   216611.0       15.0     101834      0.000      0.000
    -58.86         61         61   215805.0       15.0     101835      0.000      0.000
    -58.66         63         63   214944.0       15.0     101836      0.000      0.000
