#CNTAS Song Sun Jul 20 12:52:16 2014 
#USER: Song 
#DATE: Sun Jul 20 12:52:16 2014 
#TITLE: FAT Test measurement 
#CMD: scan(axis=mvfoc, start=200, step=50, end=1500, time=10)
#STEPS: mvfoc = 50  
#ROI: Xmin=1 Xmax=128 Ymin=1 Ymax=128 
#COLLI: ALF1=600 ALF2=60 ALF3=30 ALF4=30
#CELL: A=  4.041 B=  4.041 C=  4.041
#CELL: alpha=90.00 beta=90.00 gamma=90.00
#PVEC1: H1=1.000 K1=1.000 L1=1.000
#PVEC2: H2=0.000 K2=0.000 L2=-2.000
#ANGLES:       monok=   30.00       monho=   60.00          om=   20.28 
#ANGLES:        s2th=   40.04         ath=    0.00      detang=    0.00 
#ANGLES:         sgU=    0.00         sgL=    0.00       mvfoc=  691.00 
#ANGLES:        mtrX=    0.00        mtrY=   -1.00         mgU=    0.10 
#ANGLES:         mgL=    0.49         s1X=   32.05         s1Y=   32.05 
#ANGLES:         s1L=  142.72         s1U=  142.72         s2X=    9.46 
#ANGLES:         s2Y=    8.49         s2L=   25.00         s2U=   25.00 
#ANGLES:        strX=    0.01        strY=    0.00       antrX=    0.00 
#ANGLES:       antrY=  -12.56        angL=    0.00        angU=    0.00 
#ANGLES:      msdist= 2490.00      sadist=  750.05     detdist=  650.00 
#ANGLES:     anShRot=   11.50    anShLift=  150.00 
#ZEROS:       monok=   -0.24       monho=    0.31          om=    0.00 
#ZEROS:        s2th=    0.10         ath=   -0.53      detang=   -0.07 
#ZEROS:         sgU=    0.00         sgL=    0.00       mvfoc=    0.00 
#ZEROS:        mtrX=    0.00        mtrY=    0.00         mgU=    0.00 
#ZEROS:         mgL=    0.00         s1X=    0.00         s1Y=    0.00 
#ZEROS:         s1L=    0.00         s1U=    0.00         s2X=    0.00 
#ZEROS:         s2Y=    0.00         s2L=    0.00         s2U=    0.00 
#ZEROS:        strX=    0.00        strY=    0.00       antrX=    0.00 
#ZEROS:       antrY=    0.00        angL=    0.00        angU=    0.00 
#ZEROS:      msdist=    0.00      sadist=    0.00     detdist=    0.00 
#ZEROS:     anShRot=    0.00    anShLift=    0.00 
#DATA:
#    mvfoc        CNT      ROICNT       MON       TIME     2DFNUM    CNT/MON   Err(CNT/MON)
    200.00      12477       7348   104206.0       10.0     107489      0.071      0.001
    250.00      12662       7464   106095.0       10.0     107490      0.070      0.001
    300.00      13414       7777   108932.0       10.0     107491      0.071      0.001
    350.00      13898       8189   113118.0       10.0     107492      0.072      0.001
    400.00      14805       8638   117283.0       10.0     107493      0.074      0.001
    450.00      16394       9701   123753.0       10.0     107494      0.078      0.001
    500.00      18075      10755   129324.0       10.0     107495      0.083      0.001
    550.00      19708      11751   135259.0       10.0     107496      0.087      0.001
    600.00      22141      13087   140708.0       10.0     107497      0.093      0.001
    650.00      24544      14514   145057.0       10.0     107498      0.100      0.001
    700.00      27156      16274   146252.0       10.0     107499      0.111      0.001
    750.00      28916      17292   147962.0       10.0     107500      0.117      0.001
    800.00      29978      17894   147763.0       10.0     107501      0.121      0.001
    850.00      30095      18121   146885.0       10.0     107502      0.123      0.001
    900.00      29107      17372   146770.0       10.0     107503      0.118      0.001
    950.00      26687      15858   145604.0       10.0     107504      0.109      0.001
   1000.00      24181      14532   145050.0       10.0     107505      0.100      0.001
   1050.00      22011      13084   145798.0       10.0     107506      0.090      0.001
   1100.00      19326      11400   144824.0       10.0     107507      0.079      0.001
   1150.00      17516      10113   145698.0       10.0     107508      0.069      0.001
   1200.00      16318       9657   145485.0       10.0     107509      0.066      0.001
   1250.00      14722       8502   145256.0       10.0     107510      0.059      0.001
   1300.00      14036       8208   146161.0       10.0     107511      0.056      0.001
   1350.00      13295       7604   146224.0       10.0     107512      0.052      0.001
   1400.00      12759       7279   146634.0       10.0     107513      0.050      0.001
   1450.00      12162       7051   145816.0       10.0     107514      0.048      0.001
   1500.00      11879       6887   145559.0       10.0     107515      0.047      0.001
