#CNTAS Song Thu Jul 17 01:09:48 2014 
#USER: Song 
#DATE: Thu Jul 17 01:09:48 2014 
#TITLE: FAT Test measurement 
#CMD: cscan(axis=s2th, amplitude=2.6, step=0.2, time=15)
#STEPS: s2th = 0.2  
#ROI: Xmin=1 Xmax=128 Ymin=1 Ymax=128 
#COLLI: ALF1=600 ALF2=60 ALF3=30 ALF4=30
#CELL: A=  3.864 B=  3.864 C=  11.73
#CELL: alpha=90.00 beta=90.00 gamma=90.00
#PVEC1: H1=2.000 K1=0.000 L1=0.000
#PVEC2: H2=0.000 K2=0.000 L2=4.000
#ANGLES:       monok=   20.99       monho=   41.98          om=    1.00 
#ANGLES:        s2th=  -67.31         ath=  -11.00      detang=   -0.00 
#ANGLES:         sgU=    0.00         sgL=    0.00       mvfoc=  800.00 
#ANGLES:        mtrX=    0.00        mtrY=   -1.00         mgU=    0.10 
#ANGLES:         mgL=    0.70         s1X=   32.05         s1Y=   32.05 
#ANGLES:         s1L=  142.72         s1U=  142.72         s2X=    9.46 
#ANGLES:         s2Y=    8.49         s2L=   25.00         s2U=   25.00 
#ANGLES:        strX=    0.01        strY=    0.00       antrX=  -23.00 
#ANGLES:       antrY=  -25.00        angL=    0.01        angU=    0.01 
#ANGLES:      msdist= 2490.10      sadist=  999.16     detdist= 1024.16 
#ANGLES:     anShRot=   11.50    anShLift=  150.00 
#ZEROS:       monok=   -0.30       monho=    0.05          om=    0.00 
#ZEROS:        s2th=    0.01         ath=    0.00      detang=    0.00 
#ZEROS:         sgU=    0.00         sgL=    0.00       mvfoc=    0.00 
#ZEROS:        mtrX=    0.00        mtrY=    0.00         mgU=    0.00 
#ZEROS:         mgL=    0.00         s1X=    0.00         s1Y=    0.00 
#ZEROS:         s1L=    0.00         s1U=    0.00         s2X=    0.00 
#ZEROS:         s2Y=    0.00         s2L=    0.00         s2U=    0.00 
#ZEROS:        strX=    0.00        strY=    0.00       antrX=    0.00 
#ZEROS:       antrY=    0.00        angL=    0.00        angU=    0.00 
#ZEROS:      msdist=    0.00      sadist=    0.00     detdist=    0.00 
#ZEROS:     anShRot=    0.00    anShLift=    0.00 
#DATA:
#     s2th        CNT      ROICNT       MON       TIME     2DFNUM    CNT/MON   Err(CNT/MON)
    -69.90       2413       2413   183109.0       15.0     101984      0.013      0.000
    -69.69       2354       2354   183396.0       15.0     101985      0.013      0.000
    -69.50       2057       2057   184020.0       15.0     101986      0.011      0.000
    -69.30       1536       1536   183819.0       15.0     101987      0.008      0.000
    -69.10        846        846   184019.0       15.0     101988      0.005      0.000
    -68.90        327        327   184783.0       15.0     101989      0.002      0.000
    -68.70        134        134   184188.0       15.0     101990      0.001      0.000
    -68.50         97         97   184595.0       15.0     101991      0.001      0.000
    -68.30        152        152   185200.0       15.0     101992      0.001      0.000
    -68.10        196        196   182942.0       15.0     101993      0.001      0.000
    -67.90        197        197   182919.0       15.0     101994      0.001      0.000
    -67.70        267        267   184048.0       15.0     101995      0.001      0.000
    -67.50        302        302   185056.0       15.0     101996      0.002      0.000
    -67.30        370        370   184403.0       15.0     101997      0.002      0.000
    -67.10        335        335   184383.0       15.0     101998      0.002      0.000
    -66.90        368        368   184314.0       15.0     101999      0.002      0.000
    -66.70        378        378   183401.0       15.0     102000      0.002      0.000
    -66.50        339        339   184419.0       15.0     102001      0.002      0.000
    -66.30        239        239   184308.0       15.0     102002      0.001      0.000
    -66.10        154        154   183833.0       15.0     102003      0.001      0.000
    -65.90         95         95   184134.0       15.0     102004      0.001      0.000
    -65.69         57         57   183469.0       15.0     102005      0.000      0.000
    -65.50         56         56   183696.0     15.002     102006      0.000      0.000
    -65.30         45         45   183895.0       15.0     102007      0.000      0.000
    -65.10         49         49   184394.0       15.0     102008      0.000      0.000
    -64.90         63         63   184060.0       15.0     102009      0.000      0.000
    -64.70         50         50   183102.0       15.0     102010      0.000      0.000
