#CNTAS Song Mon Jul 21 15:03:21 2014 
#USER: Song 
#DATE: Mon Jul 21 15:03:21 2014 
#TITLE: FAT Test measurement 
#CMD: scan(axis=s2th, start=-38.5, step=0.3, end=-41.5, time=15)
#STEPS: s2th = 0.3  
#ROI: Xmin=1 Xmax=128 Ymin=1 Ymax=128 
#COLLI: ALF1=600 ALF2=60 ALF3=30 ALF4=30
#CELL: A=  4.041 B=  4.041 C=  4.041
#CELL: alpha=90.00 beta=90.00 gamma=90.00
#PVEC1: H1=1.000 K1=1.000 L1=1.000
#PVEC2: H2=0.000 K2=0.000 L2=-2.000
#ANGLES:       monok=   20.96       monho=   41.93          om=   20.28 
#ANGLES:        s2th=  -29.00         ath=    0.00      detang=    0.00 
#ANGLES:         sgU=    0.00         sgL=    0.00       mvfoc= 1166.00 
#ANGLES:        mtrX=    0.00        mtrY=   -1.00         mgU=    0.10 
#ANGLES:         mgL=    0.36         s1X=   32.05         s1Y=   32.05 
#ANGLES:         s1L=  142.72         s1U=  142.72         s2X=    9.46 
#ANGLES:         s2Y=    8.49         s2L=   25.00         s2U=   25.00 
#ANGLES:        strX=    0.01        strY=    0.00       antrX=    0.00 
#ANGLES:       antrY=  -12.56        angL=    0.00        angU=    0.00 
#ANGLES:      msdist= 2161.30      sadist=  749.19     detdist=  650.00 
#ANGLES:     anShRot=   11.50    anShLift=  150.00 
#ZEROS:       monok=   -0.24       monho=    0.31          om=    0.00 
#ZEROS:        s2th=    0.10         ath=   -0.53      detang=   -0.07 
#ZEROS:         sgU=    0.00         sgL=    0.00       mvfoc=    0.00 
#ZEROS:        mtrX=    0.00        mtrY=    0.00         mgU=    0.00 
#ZEROS:         mgL=    0.00         s1X=    0.00         s1Y=    0.00 
#ZEROS:         s1L=    0.00         s1U=    0.00         s2X=    0.00 
#ZEROS:         s2Y=    0.00         s2L=    0.00         s2U=    0.00 
#ZEROS:        strX=    0.00        strY=    0.00       antrX=    0.00 
#ZEROS:       antrY=    0.00        angL=    0.00        angU=    0.00 
#ZEROS:      msdist=    0.00      sadist=    0.00     detdist=    0.00 
#ZEROS:     anShRot=    0.00    anShLift=    0.00 
#DATA:
#     s2th        CNT      ROICNT       MON       TIME     2DFNUM    CNT/MON   Err(CNT/MON)
    -38.50        132        109    44955.0       15.0     108201      0.002      0.000
    -38.80        145        111    45452.0     15.001     108202      0.002      0.000
    -39.10        218        170    45218.0       15.0     108203      0.004      0.000
    -39.40        320        271    45520.0       15.0     108204      0.006      0.000
    -39.70        516        446    45084.0       15.0     108206      0.010      0.000
    -40.00        689        594    45168.0       15.0     108207      0.013      0.001
    -40.30        713        629    45118.0       15.0     108208      0.014      0.001
    -40.60        639        575    44918.0       15.0     108209      0.013      0.001
    -40.90        371        335    45448.0       15.0     108211      0.007      0.000
    -41.20        251        215    45597.0       15.0     108212      0.005      0.000
    -41.50        186        146    45447.0       15.0     108213      0.003      0.000
