#CNTAS Song Thu Jul 17 12:09:34 2014 
#USER: Song 
#DATE: Thu Jul 17 12:09:34 2014 
#TITLE: FAT Test measurement 
#CMD: scan(axis=s2th, start=-65, step=0.2, end=-73, time=30)
#STEPS: s2th = 0.2  
#ROI: Xmin=1 Xmax=128 Ymin=1 Ymax=128 
#COLLI: ALF1=600 ALF2=60 ALF3=30 ALF4=30
#CELL: A=  3.864 B=  3.864 C=  11.73
#CELL: alpha=90.00 beta=90.00 gamma=90.00
#PVEC1: H1=2.000 K1=0.000 L1=0.000
#PVEC2: H2=0.000 K2=0.000 L2=4.000
#ANGLES:       monok=   20.99       monho=   41.98          om=    1.00 
#ANGLES:        s2th=  -58.40         ath=  -11.00      detang=   -0.00 
#ANGLES:         sgU=    0.00         sgL=    0.00       mvfoc=  800.00 
#ANGLES:        mtrX=    0.00        mtrY=   -1.00         mgU=    0.10 
#ANGLES:         mgL=    0.70         s1X=   32.05         s1Y=   32.05 
#ANGLES:         s1L=  142.72         s1U=  142.72         s2X=    9.46 
#ANGLES:         s2Y=    8.49         s2L=   25.00         s2U=   25.00 
#ANGLES:        strX=    0.01        strY=    0.00       antrX=  -23.00 
#ANGLES:       antrY=  -25.00        angL=    0.01        angU=    0.01 
#ANGLES:      msdist= 2490.10      sadist=  998.51     detdist=  650.00 
#ANGLES:     anShRot=   11.50    anShLift=  150.00 
#ZEROS:       monok=   -0.30       monho=    0.05          om=    0.00 
#ZEROS:        s2th=    0.01         ath=    0.00      detang=    0.00 
#ZEROS:         sgU=    0.00         sgL=    0.00       mvfoc=    0.00 
#ZEROS:        mtrX=    0.00        mtrY=    0.00         mgU=    0.00 
#ZEROS:         mgL=    0.00         s1X=    0.00         s1Y=    0.00 
#ZEROS:         s1L=    0.00         s1U=    0.00         s2X=    0.00 
#ZEROS:         s2Y=    0.00         s2L=    0.00         s2U=    0.00 
#ZEROS:        strX=    0.00        strY=    0.00       antrX=    0.00 
#ZEROS:       antrY=    0.00        angL=    0.00        angU=    0.00 
#ZEROS:      msdist=    0.00      sadist=    0.00     detdist=    0.00 
#ZEROS:     anShRot=    0.00    anShLift=    0.00 
#DATA:
#     s2th        CNT      ROICNT       MON       TIME     2DFNUM    CNT/MON   Err(CNT/MON)
    -65.00        120        120    69196.0       30.0     102389      0.002      0.000
    -65.20        125        125    68706.0       30.0     102390      0.002      0.000
    -65.40        124        124    69063.0       30.0     102391      0.002      0.000
    -65.60        138        138    69414.0       30.0     102392      0.002      0.000
    -65.80        119        119    69227.0       30.0     102393      0.002      0.000
    -66.00        111        111    69092.0       30.0     102394      0.002      0.000
    -66.20        120        120    68903.0       30.0     102395      0.002      0.000
    -66.40        149        149    69062.0       30.0     102396      0.002      0.000
    -66.60        150        150    69236.0       30.0     102397      0.002      0.000
    -66.80        184        184    68856.0       30.0     102398      0.003      0.000
    -67.00        277        277    68828.0       30.0     102399      0.004      0.000
    -67.20        358        358    69212.0       30.0     102400      0.005      0.000
    -67.40        369        369    68307.0       30.0     102401      0.005      0.000
    -67.60        343        343    68586.0       30.0     102402      0.005      0.000
    -67.80        341        341    69419.0       30.0     102403      0.005      0.000
    -68.00        273        273    68849.0       30.0     102405      0.004      0.000
    -68.20        248        248    68374.0       30.0     102406      0.004      0.000
    -68.40        221        221    68814.0       30.0     102407      0.003      0.000
    -68.60        164        164    69055.0       30.0     102408      0.002      0.000
    -68.80        143        143    68661.0       30.0     102409      0.002      0.000
    -69.00        115        115    68579.0       30.0     102410      0.002      0.000
    -69.20        147        147    68812.0       30.0     102411      0.002      0.000
    -69.40        226        226    68474.0       30.0     102412      0.003      0.000
    -69.60        450        450    68233.0       30.0     102413      0.007      0.000
    -69.80        964        964    68896.0       30.0     102414      0.014      0.000
    -70.00       1555       1555    68493.0       30.0     102415      0.023      0.001
    -70.20       2054       2054    68945.0       30.0     102416      0.030      0.001
    -70.40       2310       2310    68220.0       30.0     102417      0.034      0.001
    -70.60       2014       2014    68275.0       30.0     102418      0.029      0.001
    -70.80       1746       1746    67878.0       30.0     102419      0.026      0.001
    -71.00       1459       1459    68257.0       30.0     102420      0.021      0.001
    -71.20       1223       1223    68775.0       30.0     102421      0.018      0.001
    -71.40       1002       1002    68588.0       30.0     102422      0.015      0.000
    -71.60        568        568    68819.0       30.0     102423      0.008      0.000
    -71.80        282        282    68492.0       30.0     102424      0.004      0.000
    -72.00        139        139    68232.0       30.0     102425      0.002      0.000
    -72.20        133        133    68310.0       30.0     102426      0.002      0.000
    -72.40        120        120    67459.0       30.0     102427      0.002      0.000
    -72.60        151        151    68132.0       30.0     102428      0.002      0.000
    -72.80        124        124    68663.0       30.0     102429      0.002      0.000
    -73.00        128        128    69035.0       30.0     102431      0.002      0.000
