#CNTAS Song Wed Oct 22 19:50:26 2014 
#USER: Song 
#DATE: Wed Oct 22 19:50:26 2014 
#TITLE: FAT Test measurement 
#CMD: scan(axis=mvfoc, start=20, step=100, end=1520, time=5)
#STEPS: mvfoc = 100  
#ROI: Xmin=1 Xmax=128 Ymin=1 Ymax=128 
#COLLI: ALF1=600 ALF2=60 ALF3=30 ALF4=30
#CELL: A=   5.16 B=   5.16 C=   5.16
#CELL: alpha=90.00 beta=90.00 gamma=90.00
#PVEC1: H1=0.000 K1=0.000 L1=2.000
#PVEC2: H2=1.000 K2=1.000 L2=1.000
#ANGLES:       monok=   44.86       monho=   89.99          om=  300.00 
#ANGLES:        s2th=  -79.51         ath=    0.00      detang=    0.00 
#ANGLES:         sgU=    0.00         sgL=   -0.00       mvfoc=  724.00 
#ANGLES:        mtrX=    0.00        mtrY=   -0.99         mgU=    0.10 
#ANGLES:         mgL=    0.30         s1X=   30.00         s1Y=   30.00 
#ANGLES:         s1L=  142.68         s1U=  142.72         s2X=    8.83 
#ANGLES:         s2Y=    7.88         s2L=   26.14         s2U=   28.03 
#ANGLES:        strX=   -0.00        strY=    0.00       antrX=   -0.00 
#ANGLES:       antrY=   12.00        angL=    0.00        angU=    0.01 
#ANGLES:      msdist= 2500.00      sadist=  926.64     detdist=  641.47 
#ANGLES:     anShRot=   11.50    anShLift=  150.00 
#ZEROS:       monok=   -0.32       monho=    0.00          om=    0.00 
#ZEROS:        s2th=    0.10         ath=   -0.43      detang=   -0.38 
#ZEROS:         sgU=    0.00         sgL=    0.00       mvfoc=    0.00 
#ZEROS:        mtrX=    0.00        mtrY=    0.00         mgU=    0.00 
#ZEROS:         mgL=    0.00         s1X=    0.00         s1Y=    0.00 
#ZEROS:         s1L=    0.00         s1U=    0.00         s2X=    0.00 
#ZEROS:         s2Y=    0.00         s2L=    0.00         s2U=    0.00 
#ZEROS:        strX=    0.00        strY=    0.00       antrX=    0.00 
#ZEROS:       antrY=    0.00        angL=    0.00        angU=    0.00 
#ZEROS:      msdist=    0.00      sadist=    0.00     detdist=    0.00 
#ZEROS:     anShRot=    0.00    anShLift=    0.00 
#DATA:
#    mvfoc        CNT      ROICNT       MON       TIME     2DFNUM    CNT/MON   Err(CNT/MON)
     21.00        751        344    45766.0        5.0     113386      0.008      0.000
    119.00        826        408    47393.0        5.0     113387      0.009      0.000
    220.00        903        443    50533.0        5.0     113388      0.009      0.000
    319.00       1042        508    54603.0        5.0     113389      0.009      0.000
    420.00       1367        660    60018.0        5.0     113390      0.011      0.000
    519.00       1861        956    64434.0        5.0     113391      0.015      0.000
    620.00       2460       1260    67130.0        5.0     113392      0.019      0.001
    719.00       2573       1321    66834.0        5.0     113393      0.020      0.001
    820.00       1892        991    65830.0        5.0     113394      0.015      0.000
    920.00       1402        689    65047.0        5.0     113395      0.011      0.000
   1020.00        971        473    65873.0        5.0     113396      0.007      0.000
   1120.00        910        442    65511.0        5.0     113397      0.007      0.000
   1220.00        717        355    62313.0        5.0     113398      0.006      0.000
   1320.00        732        372    57872.0        5.0     113399      0.006      0.000
   1420.00        692        362    53353.0        5.0     113400      0.007      0.000
   1520.00        662        324    47997.0        5.0     113401      0.007      0.000
