#CNTAS Song Wed Oct 22 19:31:49 2014 
#USER: Song 
#DATE: Wed Oct 22 19:31:49 2014 
#TITLE: FAT Test measurement 
#CMD: scan(axis=mvfoc, start=20, step=100, end=1520, time=5)
#STEPS: mvfoc = 100  
#ROI: Xmin=1 Xmax=128 Ymin=1 Ymax=128 
#COLLI: ALF1=600 ALF2=60 ALF3=30 ALF4=30
#CELL: A=   5.16 B=   5.16 C=   5.16
#CELL: alpha=90.00 beta=90.00 gamma=90.00
#PVEC1: H1=0.000 K1=0.000 L1=2.000
#PVEC2: H2=1.000 K2=1.000 L2=1.000
#ANGLES:       monok=   44.85       monho=   89.99          om=  300.00 
#ANGLES:        s2th=  -79.25         ath=    0.00      detang=    0.00 
#ANGLES:         sgU=    0.00         sgL=   -0.00       mvfoc=  798.00 
#ANGLES:        mtrX=    0.00        mtrY=   -0.99         mgU=    0.10 
#ANGLES:         mgL=    0.32         s1X=   30.00         s1Y=   30.00 
#ANGLES:         s1L=  142.68         s1U=  142.72         s2X=    8.83 
#ANGLES:         s2Y=    7.88         s2L=   26.14         s2U=   28.03 
#ANGLES:        strX=   -0.00        strY=    0.00       antrX=   -0.00 
#ANGLES:       antrY=   12.00        angL=    0.00        angU=    0.01 
#ANGLES:      msdist= 2200.00      sadist=  926.64     detdist=  641.47 
#ANGLES:     anShRot=   11.50    anShLift=  150.00 
#ZEROS:       monok=   -0.32       monho=    0.00          om=    0.00 
#ZEROS:        s2th=    0.10         ath=   -0.43      detang=   -0.38 
#ZEROS:         sgU=    0.00         sgL=    0.00       mvfoc=    0.00 
#ZEROS:        mtrX=    0.00        mtrY=    0.00         mgU=    0.00 
#ZEROS:         mgL=    0.00         s1X=    0.00         s1Y=    0.00 
#ZEROS:         s1L=    0.00         s1U=    0.00         s2X=    0.00 
#ZEROS:         s2Y=    0.00         s2L=    0.00         s2U=    0.00 
#ZEROS:        strX=    0.00        strY=    0.00       antrX=    0.00 
#ZEROS:       antrY=    0.00        angL=    0.00        angU=    0.00 
#ZEROS:      msdist=    0.00      sadist=    0.00     detdist=    0.00 
#ZEROS:     anShRot=    0.00    anShLift=    0.00 
#DATA:
#    mvfoc        CNT      ROICNT       MON       TIME     2DFNUM    CNT/MON   Err(CNT/MON)
     21.00        909        442    46373.0        5.0     113339      0.010      0.000
    119.00        906        453    47119.0        5.0     113340      0.010      0.000
    220.00       1008        510    50063.0        5.0     113341      0.010      0.000
    319.00       1109        568    54678.0        5.0     113342      0.010      0.000
    420.00       1376        700    59318.0        5.0     113343      0.012      0.000
    519.00       2028       1055    64333.0        5.0     113344      0.016      0.001
    620.00       2720       1384    67332.0        5.0     113345      0.021      0.001
    719.00       3346       1722    66734.0        5.0     113346      0.026      0.001
    820.00       2832       1472    64986.0        5.0     113347      0.023      0.001
    920.00       1997       1025    64997.0        5.0     113348      0.016      0.000
   1020.00       1428        706    65565.0        5.0     113349      0.011      0.000
   1120.00       1259        629    66326.0        5.0     113350      0.009      0.000
   1220.00       1047        507    62775.0        5.0     113351      0.008      0.000
   1320.00        929        423    58427.0        5.0     113352      0.007      0.000
   1420.00        856        403    52882.0        5.0     113353      0.008      0.000
   1520.00        754        393    47649.0        5.0     113354      0.008      0.000
