#CNTAS Song Fri Jul 18 18:18:54 2014 
#USER: Song 
#DATE: Fri Jul 18 18:18:54 2014 
#TITLE: FAT Test measurement 
#CMD: scan(axis=s2th, start=-31.2, step=0.3, end=-35.4, time=20)
#STEPS: s2th = 0.3  
#ROI: Xmin=1 Xmax=128 Ymin=1 Ymax=128 
#COLLI: ALF1=600 ALF2=60 ALF3=30 ALF4=30
#CELL: A=  3.864 B=  3.864 C=  11.73
#CELL: alpha=90.00 beta=90.00 gamma=90.00
#PVEC1: H1=2.000 K1=0.000 L1=0.000
#PVEC2: H2=0.000 K2=0.000 L2=4.000
#ANGLES:       monok=   17.58       monho=   35.29          om=    2.00 
#ANGLES:        s2th=  -36.00         ath=    0.00      detang=    0.00 
#ANGLES:         sgU=    0.00         sgL=    0.00       mvfoc=  500.00 
#ANGLES:        mtrX=    0.00        mtrY=   -1.00         mgU=    0.10 
#ANGLES:         mgL=    1.12         s1X=   32.05         s1Y=   32.05 
#ANGLES:         s1L=  142.72         s1U=  142.72         s2X=    9.46 
#ANGLES:         s2Y=    8.49         s2L=   25.00         s2U=   25.00 
#ANGLES:        strX=    0.01        strY=    0.00       antrX=    0.00 
#ANGLES:       antrY=  -12.00        angL=    0.00        angU=    0.00 
#ANGLES:      msdist= 2490.10      sadist=  998.40     detdist=  650.00 
#ANGLES:     anShRot=   11.50    anShLift=  150.00 
#ZEROS:       monok=   -0.38       monho=   -0.11          om=    0.00 
#ZEROS:        s2th=    0.01         ath=   -0.53      detang=   -0.07 
#ZEROS:         sgU=    0.00         sgL=    0.00       mvfoc=    0.00 
#ZEROS:        mtrX=    0.00        mtrY=    0.00         mgU=    0.00 
#ZEROS:         mgL=    0.00         s1X=    0.00         s1Y=    0.00 
#ZEROS:         s1L=    0.00         s1U=    0.00         s2X=    0.00 
#ZEROS:         s2Y=    0.00         s2L=    0.00         s2U=    0.00 
#ZEROS:        strX=    0.00        strY=    0.00       antrX=    0.00 
#ZEROS:       antrY=    0.00        angL=    0.00        angU=    0.00 
#ZEROS:      msdist=    0.00      sadist=    0.00     detdist=    0.00 
#ZEROS:     anShRot=    0.00    anShLift=    0.00 
#DATA:
#     s2th        CNT      ROICNT       MON       TIME     2DFNUM    CNT/MON   Err(CNT/MON)
    -31.20         43         32    24996.0       20.0     103500      0.001      0.000
    -31.50         44         33    25154.0       20.0     103501      0.001      0.000
    -31.80         49         36    25005.0       20.0     103503      0.001      0.000
    -32.10         56         37    24633.0       20.0     103504      0.002      0.000
    -32.40         60         39    25031.0       20.0     103507      0.002      0.000
    -32.40         67         39    25078.0       20.0     103508      0.002      0.000
    -33.00        129         99    25019.0       20.0     103511      0.004      0.000
    -33.30        158        129    25217.0       20.0     103513      0.005      0.000
    -33.60        148        127    25144.0     20.002     103519      0.005      0.000
    -33.90        150        129    24982.0       20.0     103522      0.005      0.000
    -34.20        107         78    25015.0       20.0     103525      0.003      0.000
    -34.50         70         51    25347.0       20.0     103529      0.002      0.000
    -34.80         57         36    25009.0       20.0     103530      0.001      0.000
    -35.10         51         37    24966.0       20.0     103531      0.001      0.000
    -35.40         60         44    25080.0       20.0     103532      0.002      0.000
