#CNTAS Song Sat Jul 19 00:24:31 2014 
#USER: Song 
#DATE: Sat Jul 19 00:24:31 2014 
#TITLE: FAT Test measurement 
#CMD: cscan(axis=om, amplitude=4, step=0.4, time=1)
#STEPS: om = 0.4  
#ROI: Xmin=1 Xmax=128 Ymin=1 Ymax=128 
#COLLI: ALF1=600 ALF2=60 ALF3=30 ALF4=30
#CELL: A=  3.864 B=  3.864 C=  11.73
#CELL: alpha=90.00 beta=90.00 gamma=90.00
#PVEC1: H1=2.000 K1=0.000 L1=0.000
#PVEC2: H2=0.000 K2=0.000 L2=4.000
#ANGLES:       monok=   17.44       monho=   34.87          om=  227.50 
#ANGLES:        s2th=  -88.84         ath=   17.44      detang=   34.87 
#ANGLES:         sgU=   -0.00         sgL=   -0.74       mvfoc=  500.00 
#ANGLES:        mtrX=    0.00        mtrY=   -1.00         mgU=    0.10 
#ANGLES:         mgL=    1.12         s1X=   32.05         s1Y=   32.05 
#ANGLES:         s1L=  142.72         s1U=  142.72         s2X=    9.46 
#ANGLES:         s2Y=    8.49         s2L=   25.00         s2U=   25.00 
#ANGLES:        strX=    0.01        strY=    0.00       antrX=    0.00 
#ANGLES:       antrY=    0.00        angL=    0.00        angU=    0.00 
#ANGLES:      msdist= 2490.10      sadist=  997.93     detdist=  650.00 
#ANGLES:     anShRot=   13.50    anShLift=  150.00 
#ZEROS:       monok=   -0.24       monho=    0.31          om=    0.00 
#ZEROS:        s2th=    0.10         ath=   -0.53      detang=   -0.07 
#ZEROS:         sgU=    0.00         sgL=    0.00       mvfoc=    0.00 
#ZEROS:        mtrX=    0.00        mtrY=    0.00         mgU=    0.00 
#ZEROS:         mgL=    0.00         s1X=    0.00         s1Y=    0.00 
#ZEROS:         s1L=    0.00         s1U=    0.00         s2X=    0.00 
#ZEROS:         s2Y=    0.00         s2L=    0.00         s2U=    0.00 
#ZEROS:        strX=    0.00        strY=    0.00       antrX=    0.00 
#ZEROS:       antrY=    0.00        angL=    0.00        angU=    0.00 
#ZEROS:      msdist=    0.00      sadist=    0.00     detdist=    0.00 
#ZEROS:     anShRot=    0.00    anShLift=    0.00 
#DATA:
#       om        CNT      ROICNT       MON       TIME     2DFNUM    CNT/MON   Err(CNT/MON)
    223.50          0          0     1295.0        1.0     104019      0.000      0.000
    223.90          0          0     1255.0        1.0     104020      0.000      0.000
    224.30          0          0     1237.0        1.0     104021      0.000      0.000
    224.70          1          0     1250.0        1.0     104022      0.000      0.000
    225.10          0          0     1311.0        1.0     104023      0.000      0.000
    225.50          0          0     1349.0        1.0     104024      0.000      0.000
    225.90          1          0     1264.0        1.0     104025      0.000      0.000
    226.30          1          0     1273.0        1.0     104026      0.000      0.000
    226.70          0          0     1278.0        1.0     104027      0.000      0.000
    227.10          3          0     1253.0        1.0     104028      0.000      0.000
    227.50          2          0     1288.0        1.0     104029      0.000      0.000
    227.90          1          0     1264.0        1.0     104030      0.000      0.000
    228.30          0          0     1245.0        1.0     104031      0.000      0.000
    228.70          1          0     1324.0      1.008     104032      0.000      0.000
    229.10          0          0     1344.0        1.0     104033      0.000      0.000
    229.50          1          0     1272.0        1.0     104034      0.000      0.000
    229.90          2          0     1289.0        1.0     104035      0.000      0.000
    230.30          0          0     1229.0        1.0     104036      0.000      0.000
    230.70          1          0     1300.0        1.0     104037      0.000      0.000
    231.10          2          0     1222.0        1.0     104038      0.000      0.000
    231.50          1          0     1248.0        1.0     104039      0.000      0.000
