#CNTAS Song Sat Jul 19 20:41:47 2014 
#USER: Song 
#DATE: Sat Jul 19 20:41:47 2014 
#TITLE: FAT Test measurement 
#CMD: schkl(start=[0, 0, 2.1, 5], step=[0, 0, 0, 0.2], np=21, time=60)
#STEPS: EN = 0.2  
#ROI: Xmin=1 Xmax=128 Ymin=1 Ymax=128 
#COLLI: ALF1=600 ALF2=60 ALF3=30 ALF4=30
#CELL: A=  4.041 B=  4.041 C=  4.041
#CELL: alpha=90.00 beta=90.00 gamma=90.00
#PVEC1: H1=1.000 K1=1.000 L1=1.000
#PVEC2: H2=0.000 K2=0.000 L2=-2.000
#ANGLES:       monok=   17.44       monho=   34.88          om=   14.35 
#ANGLES:        s2th=  -62.53         ath=   22.38      detang=   44.76 
#ANGLES:         sgU=   -3.24         sgL=   -0.85       mvfoc=  500.00 
#ANGLES:        mtrX=    0.00        mtrY=   -1.00         mgU=    0.10 
#ANGLES:         mgL=    1.12         s1X=   32.05         s1Y=   32.05 
#ANGLES:         s1L=  142.72         s1U=  142.72         s2X=    9.46 
#ANGLES:         s2Y=    8.49         s2L=   25.00         s2U=   25.00 
#ANGLES:        strX=    0.01        strY=    0.00       antrX=    0.00 
#ANGLES:       antrY=    0.00        angL=    0.00        angU=    0.00 
#ANGLES:      msdist= 2490.10      sadist=  996.27     detdist=  650.00 
#ANGLES:     anShRot=   14.50    anShLift=  150.00 
#ZEROS:       monok=   -0.24       monho=    0.31          om=    0.00 
#ZEROS:        s2th=    0.10         ath=   -0.53      detang=   -0.07 
#ZEROS:         sgU=    0.00         sgL=    0.00       mvfoc=    0.00 
#ZEROS:        mtrX=    0.00        mtrY=    0.00         mgU=    0.00 
#ZEROS:         mgL=    0.00         s1X=    0.00         s1Y=    0.00 
#ZEROS:         s1L=    0.00         s1U=    0.00         s2X=    0.00 
#ZEROS:         s2Y=    0.00         s2L=    0.00         s2U=    0.00 
#ZEROS:        strX=    0.00        strY=    0.00       antrX=    0.00 
#ZEROS:       antrY=    0.00        angL=    0.00        angU=    0.00 
#ZEROS:      msdist=    0.00      sadist=    0.00     detdist=    0.00 
#ZEROS:     anShRot=    0.00    anShLift=    0.00 
#DATA:
#  H       K       L       EN      MON     TIME   ROICNT   SEQ.NUM   A1     A2     A3     A4     A5     A6     SGL    SGU
 0.0000  0.0000  2.1000   5.00  74841.0    0.06       21   106833  17.44  34.88  16.87 -67.59  20.20  40.41  -0.85  -3.24
 0.0000  0.0000  2.1000   5.20  75069.0    0.06       16   106835  17.44  34.88  16.52 -67.80  20.34  40.69  -0.85  -3.24
 0.0000  0.0000  2.1000   5.40  75020.0    0.06       18   106837  17.44  34.88  16.16 -67.99  20.49  40.98  -0.85  -3.24
 0.0000  0.0000  2.1000   5.60  75085.0    0.06        6   106839  17.44  34.88  15.81 -68.19  20.64  41.27  -0.85  -3.24
 0.0000  0.0000  2.1000   5.80  75045.0    0.06        6   106841  17.44  34.88  15.45 -68.40  20.78  41.57  -0.85  -3.24
 0.0000  0.0000  2.1000   6.00  75345.0    0.06       19   106843  17.44  34.88  15.09 -68.60  20.94  41.87  -0.85  -3.24
 0.0000  0.0000  2.1000   6.20  75027.0    0.06       11   106845  17.44  34.88  14.72 -68.81  21.09  42.18  -0.85  -3.24
 0.0000  0.0000  2.1000   6.40  75118.0    0.06       10   106847  17.44  34.88  14.36 -69.01  21.25  42.50  -0.85  -3.24
 0.0000  0.0000  2.1000   6.60  75602.0    0.06       19   106849  17.44  34.88  13.99 -69.22  21.41  42.83  -0.85  -3.24
 0.0000  0.0000  2.1000   6.80  75434.0    0.06       22   106851  17.44  34.88  13.62 -69.43  21.58  43.16  -0.85  -3.24
 0.0000  0.0000  2.1000   7.00  75236.0    0.06       11   106853  17.44  34.88  13.25 -69.64  21.75  43.50  -0.85  -3.24
 0.0000  0.0000  2.1000   7.20  75264.0    0.06       11   106855  17.44  34.88  12.87 -69.86  21.92  43.85  -0.85  -3.24
 0.0000  0.0000  2.1000   7.40  75450.0    0.06       13   106857  17.44  34.88  12.50 -70.07  22.10  44.21  -0.85  -3.24
 0.0000  0.0000  2.1000   7.60  75112.0    0.06       10   106859  17.44  34.88  12.12 -70.29  22.29  44.57  -0.85  -3.24
 0.0000  0.0000  2.1000   7.80  75117.0    0.06       14   106861  17.44  34.88  11.73 -70.51  22.47  44.95  -0.85  -3.24
 0.0000  0.0000  2.1000   8.00  75168.0    0.06       15   106863  17.44  34.88  11.35 -70.73  22.67  45.34  -0.85  -3.24
 0.0000  0.0000  2.1000   8.20  75478.0    0.06       18   106865  17.44  34.88  10.96 -70.95  22.87  45.73  -0.85  -3.24
 0.0000  0.0000  2.1000   8.40  74894.0    0.06       13   106867  17.44  34.88  10.57 -71.18  23.07  46.14  -0.85  -3.24
 0.0000  0.0000  2.1000   8.60  75334.0    0.06       14   106869  17.44  34.88  10.18 -71.41  23.28  46.56  -0.85  -3.24
 0.0000  0.0000  2.1000   8.80  74871.0    0.06       15   106871  17.44  34.88   9.79 -71.63  23.49  46.99  -0.85  -3.24
