#CNTAS Song Sat Jul 19 00:02:50 2014 
#USER: Song 
#DATE: Sat Jul 19 00:02:50 2014 
#TITLE: FAT Test measurement 
#CMD: scan(axis=s2th, start=-49.8, step=0.1, end=-51.8, time=3)
#STEPS: s2th = 0.1  
#ROI: Xmin=1 Xmax=128 Ymin=1 Ymax=128 
#COLLI: ALF1=600 ALF2=60 ALF3=30 ALF4=30
#CELL: A=  3.864 B=  3.864 C=  11.73
#CELL: alpha=90.00 beta=90.00 gamma=90.00
#PVEC1: H1=2.000 K1=0.000 L1=0.000
#PVEC2: H2=0.000 K2=0.000 L2=4.000
#ANGLES:       monok=   17.44       monho=   34.87          om=  336.63 
#ANGLES:        s2th=  -50.76         ath=   17.44      detang=   34.87 
#ANGLES:         sgU=   -0.00         sgL=   -0.74       mvfoc=  500.00 
#ANGLES:        mtrX=    0.00        mtrY=   -1.00         mgU=    0.10 
#ANGLES:         mgL=    1.12         s1X=   32.05         s1Y=   32.05 
#ANGLES:         s1L=  142.72         s1U=  142.72         s2X=    9.46 
#ANGLES:         s2Y=    8.49         s2L=   25.00         s2U=   25.00 
#ANGLES:        strX=    0.01        strY=    0.00       antrX=    0.00 
#ANGLES:       antrY=    0.00        angL=    0.00        angU=    0.00 
#ANGLES:      msdist= 2490.10      sadist=  998.30     detdist=  650.00 
#ANGLES:     anShRot=   13.50    anShLift=  150.00 
#ZEROS:       monok=   -0.24       monho=    0.31          om=    0.00 
#ZEROS:        s2th=    0.10         ath=   -0.53      detang=   -0.07 
#ZEROS:         sgU=    0.00         sgL=    0.00       mvfoc=    0.00 
#ZEROS:        mtrX=    0.00        mtrY=    0.00         mgU=    0.00 
#ZEROS:         mgL=    0.00         s1X=    0.00         s1Y=    0.00 
#ZEROS:         s1L=    0.00         s1U=    0.00         s2X=    0.00 
#ZEROS:         s2Y=    0.00         s2L=    0.00         s2U=    0.00 
#ZEROS:        strX=    0.00        strY=    0.00       antrX=    0.00 
#ZEROS:       antrY=    0.00        angL=    0.00        angU=    0.00 
#ZEROS:      msdist=    0.00      sadist=    0.00     detdist=    0.00 
#ZEROS:     anShRot=    0.00    anShLift=    0.00 
#DATA:
#     s2th        CNT      ROICNT       MON       TIME     2DFNUM    CNT/MON   Err(CNT/MON)
    -49.80         17          8     3732.0        3.0     103953      0.002      0.001
    -49.90         24         17     3819.0        3.0     103954      0.004      0.001
    -50.00         67         47     3793.0        3.0     103955      0.012      0.002
    -50.10        129         95     3763.0        3.0     103956      0.025      0.003
    -50.20        311        232     3736.0        3.0     103957      0.062      0.004
    -50.30        534        418     3897.0        3.0     103958      0.107      0.006
    -50.40       1089        829     3717.0        3.0     103959      0.223      0.009
    -50.50       1786       1402     3883.0        3.0     103960      0.361      0.011
    -50.60       2904       2293     3881.0        3.0     103961      0.591      0.016
    -50.70       4354       3403     3864.0        3.0     103962      0.881      0.021
    -50.80       5953       4691     3798.0        3.0     103963      1.235      0.027
    -50.90       8273       6717     3802.0        3.0     103964      1.767      0.036
    -51.00      10258       8431     3811.0        3.0     103965      2.212      0.043
    -51.10      10128       8429     3846.0        3.0     103966      2.192      0.043
    -51.20       8071       6634     3852.0        3.0     103967      1.722      0.035
    -51.30       5579       4559     3809.0        3.0     103968      1.197      0.026
    -51.40       3481       2781     3905.0        3.0     103969      0.712      0.018
    -51.50       1953       1564     3839.0        3.0     103970      0.407      0.012
    -51.60       1068        807     3720.0        3.0     103971      0.217      0.008
    -51.70        615        468     3734.0        3.0     103972      0.125      0.006
    -51.80        354        261     3719.0        3.0     103973      0.070      0.004
