#CNTAS Song Mon Sep 22 17:00:57 2014 
#USER: Song 
#DATE: Mon Sep 22 17:00:57 2014 
#TITLE: FAT Test measurement 
#CMD: schkl(start=[0, 0, 2.5, -2], step=[0, 0, 0, 0.2], np=50, time=1)
#STEPS: EN = 0.2  
#ROI: Xmin=1 Xmax=128 Ymin=1 Ymax=128 
#COLLI: ALF1=600 ALF2=60 ALF3=30 ALF4=30
#CELL: A=   5.16 B=   5.16 C=   5.16
#CELL: alpha=90.00 beta=90.00 gamma=90.00
#PVEC1: H1=0.000 K1=0.000 L1=2.000
#PVEC2: H2=1.000 K2=1.000 L2=1.000
#ANGLES:       monok=   20.91       monho=   41.83          om=    0.00 
#ANGLES:        s2th= -103.56         ath=   63.55      detang=  127.10 
#ANGLES:         sgU=    0.00         sgL=   -1.00       mvfoc=    0.00 
#ANGLES:        mtrX=  -21.00        mtrY=  -23.69         mgU=   -0.88 
#ANGLES:         mgL=   -0.02         s1X=   32.05         s1Y=   32.05 
#ANGLES:         s1L=  142.72         s1U=  142.72         s2X=    8.88 
#ANGLES:         s2Y=    7.88         s2L=   26.14         s2U=   28.03 
#ANGLES:        strX=    0.00        strY=    0.00       antrX=    0.00 
#ANGLES:       antrY=    0.00        angL=    0.00        angU=    0.00 
#ANGLES:      msdist= 2161.40      sadist=  618.00     detdist= 1024.16 
#ANGLES:     anShRot=   19.50    anShLift=  150.00 
#ZEROS:       monok=   -0.32       monho=    0.42          om=    0.00 
#ZEROS:        s2th=    0.10         ath=   -0.43      detang=   -0.38 
#ZEROS:         sgU=    0.00         sgL=    0.00       mvfoc=    0.00 
#ZEROS:        mtrX=    0.00        mtrY=    0.00         mgU=    0.00 
#ZEROS:         mgL=    0.00         s1X=    0.00         s1Y=    0.00 
#ZEROS:         s1L=    0.00         s1U=    0.00         s2X=    0.00 
#ZEROS:         s2Y=    0.00         s2L=    0.00         s2U=    0.00 
#ZEROS:        strX=    0.00        strY=    0.00       antrX=    0.00 
#ZEROS:       antrY=    0.00        angL=    0.00        angU=    0.00 
#ZEROS:      msdist=    0.00      sadist=    0.00     detdist=    0.00 
#ZEROS:     anShRot=    0.00    anShLift=    0.00 
#DATA:
#  H       K       L       EN      MON     TIME     CNT     ROICNT  SEQ.NUM   A1     A2     A3     A4     A5     A6     SGL    SGU
 0.0000  0.0000  2.5000  -2.00      0.0    1.00        0        0   110402  20.91  41.83   0.00 -68.16  19.53  39.06  -1.00  -1.00
 0.0000  0.0000  2.5000  -1.80      0.0    1.00        0        0   110404  20.91  41.83   0.00 -68.43  19.66  39.31  -1.00  -1.00
 0.0000  0.0000  2.5000  -1.60      0.0    1.00        0        0   110406  20.91  41.83 289.65 -68.70  19.78  39.57  -1.00  -1.00
 0.0000  0.0000  2.5000  -1.40      0.0    1.00        0        0   110408  20.91  41.83 289.24 -68.96  19.91  39.83  -1.00  -1.00
 0.0000  0.0000  2.5000  -1.20      0.0    1.00        0        0   110410  20.91  41.83 288.83 -69.24  20.05  40.10  -1.00  -1.00
 0.0000  0.0000  2.5000  -1.00      0.0    1.00        0        0   110411  20.91  41.83 288.41 -69.50  20.19  40.10  -1.00  -1.00
 0.0000  0.0000  2.5000  -0.80      0.0    1.00        0        0   110413  20.91  41.83 288.00 -69.78  20.33  40.65  -1.00  -1.00
 0.0000  0.0000  2.5000  -0.60      0.0    1.00        0        0   110415  20.91  41.83 287.58 -70.06  20.47  40.94  -1.00  -1.00
 0.0000  0.0000  2.5000  -0.40      0.0    1.00        0        0   110417  20.91  41.83 287.16 -70.35  20.61  41.23  -1.00  -1.00
 0.0000  0.0000  2.5000  -0.20      0.0    1.00        0        0   110419  20.91  41.83 286.74 -70.63  20.76  41.53  -1.00  -1.00
 0.0000  0.0000  2.5000   0.00      0.0    1.00        0        0   110421  20.91  41.83 286.31 -70.91  20.91  41.83  -1.00  -1.00
 0.0000  0.0000  2.5000   0.20      0.0    1.00        0        0   110423  20.91  41.83 285.89 -71.20  21.07  42.14  -1.00  -1.00
 0.0000  0.0000  2.5000   0.40      0.0    1.00        0        0   110425  20.91  41.83 285.46 -71.48  21.23  42.46  -1.00  -1.00
 0.0000  0.0000  2.5000   0.60      0.0    1.00        0        0   110427  20.91  41.83 285.03 -71.78  21.39  42.78  -1.00  -1.00
