#CNTAS Song Thu Oct 23 17:48:27 2014 
#USER: Song 
#DATE: Thu Oct 23 17:48:27 2014 
#TITLE: FAT Test measurement 
#CMD: cscan(axis=om, amplitude=5, step=0.25, time=2)
#STEPS: om = 0.25  
#ROI: Xmin=1 Xmax=128 Ymin=1 Ymax=128 
#COLLI: ALF1=600 ALF2=60 ALF3=30 ALF4=30
#CELL: A=   5.16 B=   5.16 C=   5.16
#CELL: alpha=90.00 beta=90.00 gamma=90.00
#PVEC1: H1=0.000 K1=0.000 L1=2.000
#PVEC2: H2=1.000 K2=1.000 L2=1.000
#ANGLES:       monok=   22.50       monho=   44.99          om=  177.18 
#ANGLES:        s2th=  -78.33         ath=   22.50      detang=   45.00 
#ANGLES:         sgU=    0.12         sgL=   -0.00       mvfoc=  612.00 
#ANGLES:        mtrX=   -0.00        mtrY=   -0.99         mgU=    0.10 
#ANGLES:         mgL=    0.20         s1X=   32.05         s1Y=   32.05 
#ANGLES:         s1L=  142.72         s1U=  142.72         s2X=    8.83 
#ANGLES:         s2Y=    7.88         s2L=   26.14         s2U=   28.03 
#ANGLES:        strX=   -0.01        strY=    0.00       antrX=   -0.00 
#ANGLES:       antrY=    0.00        angL=    0.00        angU=    0.00 
#ANGLES:      msdist= 2200.00      sadist=  926.60     detdist=  670.00 
#ANGLES:     anShRot=   14.50    anShLift=  150.00 
#ZEROS:       monok=   -0.37       monho=    0.28          om=    0.00 
#ZEROS:        s2th=    0.07         ath=   -0.66      detang=   -0.40 
#ZEROS:         sgU=    0.00         sgL=    0.00       mvfoc=    0.00 
#ZEROS:        mtrX=    0.00        mtrY=    0.00         mgU=    0.00 
#ZEROS:         mgL=    0.00         s1X=    0.00         s1Y=    0.00 
#ZEROS:         s1L=    0.00         s1U=    0.00         s2X=    0.00 
#ZEROS:         s2Y=    0.00         s2L=    0.00         s2U=    0.00 
#ZEROS:        strX=    0.00        strY=    0.00       antrX=    0.00 
#ZEROS:       antrY=    0.00        angL=    0.00        angU=    0.00 
#ZEROS:      msdist=    0.00      sadist=    0.00     detdist=    0.00 
#ZEROS:     anShRot=    0.00    anShLift=    0.00 
#DATA:
#       om        CNT      ROICNT       MON       TIME     2DFNUM    CNT/MON   Err(CNT/MON)
    172.18          1          0    10016.0        2.0     115401      0.000      0.000
    172.43          0          0     9815.0        2.0     115402      0.000      0.000
    172.68          0          0    10028.0        2.0     115403      0.000      0.000
    172.93          1          1     9995.0        2.0     115404      0.000      0.000
    173.18          0          0     9963.0        2.0     115405      0.000      0.000
    173.43          4          1     9825.0        2.0     115406      0.000      0.000
    173.68          0          0     9941.0        2.0     115407      0.000      0.000
    173.93          5          1     9706.0        2.0     115408      0.000      0.000
    174.18          1          1     9903.0        2.0     115409      0.000      0.000
    174.43          3          1     9830.0        2.0     115410      0.000      0.000
    174.68          3          0     9840.0        2.0     115411      0.000      0.000
    174.93          1          0     9939.0        2.0     115412      0.000      0.000
    175.18          1          0     9715.0        2.0     115413      0.000      0.000
    175.43          0          0     9905.0        2.0     115414      0.000      0.000
    175.68          1          0     9935.0        2.0     115415      0.000      0.000
    175.93          3          1     9830.0        2.0     115416      0.000      0.000
    176.18          2          1     9819.0        2.0     115417      0.000      0.000
    176.43          3          0     9787.0        2.0     115418      0.000      0.000
    176.68          2          1     9940.0        2.0     115419      0.000      0.000
    176.93          2          0     9817.0        2.0     115420      0.000      0.000
    177.18          2          2    10013.0        2.0     115421      0.000      0.000
    177.43          0          0     9916.0        2.0     115422      0.000      0.000
    177.68          1          0    10050.0        2.0     115423      0.000      0.000
    177.93          0          0     9899.0        2.0     115424      0.000      0.000
    178.18          4          3     9992.0        2.0     115425      0.000      0.000
    178.43          0          0     9997.0        2.0     115426      0.000      0.000
    178.68          3          0     9785.0        2.0     115427      0.000      0.000
    178.93          1          0     9868.0        2.0     115428      0.000      0.000
    179.18          1          0     9760.0        2.0     115429      0.000      0.000
    179.43          0          0     9751.0        2.0     115430      0.000      0.000
    179.68          0          0     9964.0        2.0     115431      0.000      0.000
    179.93          3          1     9812.0        2.0     115432      0.000      0.000
    180.18          1          0     9866.0        2.0     115433      0.000      0.000
    180.43          4          1     9849.0        2.0     115434      0.000      0.000
    180.68          2          1     9937.0        2.0     115435      0.000      0.000
    180.93          2          1     9746.0        2.0     115436      0.000      0.000
    181.18          2          0     9895.0        2.0     115437      0.000      0.000
    181.43          1          1     9750.0        2.0     115438      0.000      0.000
    181.68          1          1     9878.0        2.0     115439      0.000      0.000
    181.93          0          0     9573.0        2.0     115440      0.000      0.000
    182.18          1          0     9809.0        2.0     115441      0.000      0.000
