#CNTAS Song Tue Jul 15 09:38:44 2014 
#USER: Song 
#DATE: Tue Jul 15 09:38:44 2014 
#TITLE: FAT Test measurement 
#CMD: scan(axis=mvfoc, start=300, step=50, end=1700, time=10)
#STEPS: mvfoc = 50  
#ROI: Xmin=1 Xmax=128 Ymin=1 Ymax=128 
#COLLI: ALF1=600 ALF2=60 ALF3=30 ALF4=30
#CELL: A=  3.864 B=  3.864 C=  11.73
#CELL: alpha=90.00 beta=90.00 gamma=90.00
#PVEC1: H1=2.000 K1=0.000 L1=0.000
#PVEC2: H2=0.000 K2=0.000 L2=4.000
#ANGLES:       monok=   43.66       monho=   88.42          om=    0.00 
#ANGLES:        s2th=   49.28         ath=   40.45      detang=    0.00 
#ANGLES:         sgU=    0.00         sgL=    0.00       mvfoc= 1700.00 
#ANGLES:        mtrX=    0.00        mtrY=   -0.99         mgU=   -0.88 
#ANGLES:         mgL=    1.00         s1X=   32.05         s1Y=   32.05 
#ANGLES:         s1L=  142.72         s1U=  142.72         s2X=    5.00 
#ANGLES:         s2Y=    5.00         s2L=   25.00         s2U=   25.00 
#ANGLES:        strX=  -58.66        strY=  -54.86       antrX=  -23.00 
#ANGLES:       antrY=  -25.00        angL=    0.01        angU=    0.01 
#ANGLES:      msdist= 2490.10      sadist=  717.91     detdist= 1024.16 
#ANGLES:     anShRot=   11.50    anShLift=  150.00 
#ZEROS:       monok=    0.00       monho=    0.00          om=    0.00 
#ZEROS:        s2th=    0.00         ath=    0.00      detang=    0.00 
#ZEROS:         sgU=    0.00         sgL=    0.00       mvfoc=    0.00 
#ZEROS:        mtrX=    0.00        mtrY=    0.00         mgU=    0.00 
#ZEROS:         mgL=    0.00         s1X=    0.00         s1Y=    0.00 
#ZEROS:         s1L=    0.00         s1U=    0.00         s2X=    0.00 
#ZEROS:         s2Y=    0.00         s2L=    0.00         s2U=    0.00 
#ZEROS:        strX=    0.00        strY=    0.00       antrX=    0.00 
#ZEROS:       antrY=    0.00        angL=    0.00        angU=    0.00 
#ZEROS:      msdist=    0.00      sadist=    0.00     detdist=    0.00 
#ZEROS:     anShRot=    0.00    anShLift=    0.00 #DATA:
#    mvfoc        CNT      ROICNT       MON       TIME     2DFNUM    CNT/MON   Err(CNT/MON)
    300.00        784        784   149611.0       10.0     100289      0.005      0.000
    350.00        798        798   155893.0       10.0     100290      0.005      0.000
    400.00        841        841   162629.0       10.0     100291      0.005      0.000
    450.00        959        959   169009.0       10.0     100292      0.006      0.000
    500.00       1041       1041   177638.0       10.0     100293      0.006      0.000
    550.00       1185       1185   186336.0       10.0     100294      0.006      0.000
    600.00       1301       1301   194650.0       10.0     100295      0.007      0.000
    650.00       1337       1336   203539.0       10.0     100296      0.007      0.000
    700.00       1381       1381   211313.0       10.0     100297      0.007      0.000
    750.00       1333       1333   216167.0       10.0     100298      0.006      0.000
    800.00       1338       1338   218828.0     10.003     100299      0.006      0.000
    850.00       1288       1288   218925.0     10.002     100300      0.006      0.000
    900.00       1178       1178   219192.0       10.0     100301      0.005      0.000
    950.00        970        970   219256.0       10.0     100302      0.004      0.000
   1000.00        866        866   216687.0       10.0     100303      0.004      0.000
   1050.00        776        776   215394.0       10.0     100304      0.004      0.000
   1100.00        721        721   212940.0     10.001     100306      0.003      0.000
   1150.00        599        599   207840.0       10.0     100307      0.003      0.000
   1200.00        514        514   201070.0       10.0     100308      0.003      0.000
   1250.00        542        541   193868.0     10.002     100309      0.003      0.000
   1300.00        487        487   183401.0       10.0     100310      0.003      0.000
   1350.00        451        451   173899.0       10.0     100311      0.003      0.000
   1400.00        461        461   162813.0       10.0     100312      0.003      0.000
   1450.00        407        407   154259.0       10.0     100313      0.003      0.000
   1500.00        410        410   146820.0       10.0     100314      0.003      0.000
