#CNTAS Song Sat Oct 25 01:39:51 2014 
#USER: Song 
#DATE: Sat Oct 25 01:39:51 2014 
#TITLE: FAT Test measurement 
#CMD: schkl(start=[2, 2, -0.15, -4], step=[0, 0, 0, -0.25], np=25, time=90)
#STEPS: EN = -0.25  
#ROI: Xmin=1 Xmax=128 Ymin=1 Ymax=128 
#COLLI: ALF1=600 ALF2=60 ALF3=30 ALF4=30
#CELL: A=  4.041 B=  4.041 C=  4.041
#CELL: alpha=90.00 beta=90.00 gamma=90.00
#PVEC1: H1=0.000 K1=0.000 L1=2.000
#PVEC2: H2=1.000 K2=1.000 L2=1.000
#ANGLES:       monok=   19.15       monho=   38.29          om=  203.51 
#ANGLES:        s2th=  -85.14         ath=   15.07      detang=   30.14 
#ANGLES:         sgU=    0.11         sgL=    0.53       mvfoc= 1200.00 
#ANGLES:        mtrX=   -0.00        mtrY=   -0.99         mgU=    0.10 
#ANGLES:         mgL=    0.20         s1X=   16.00         s1Y=   16.00 
#ANGLES:         s1L=   60.00         s1U=   60.00         s2X=    8.83 
#ANGLES:         s2Y=    7.88         s2L=   26.00         s2U=   28.03 
#ANGLES:        strX=   -0.00        strY=    0.00       antrX=   -0.00 
#ANGLES:       antrY=    0.00        angL=    0.00        angU=    0.00 
#ANGLES:      msdist= 2200.00      sadist=  926.60     detdist=  670.00 
#ANGLES:     anShRot=   13.50    anShLift=   19.06 
#ZEROS:       monok=   -0.37       monho=    0.28          om=    0.00 
#ZEROS:        s2th=    0.07         ath=   -0.66      detang=   -0.40 
#ZEROS:         sgU=    0.00         sgL=    0.00       mvfoc=    0.00 
#ZEROS:        mtrX=    0.00        mtrY=    0.00         mgU=    0.00 
#ZEROS:         mgL=    0.00         s1X=    0.00         s1Y=    0.00 
#ZEROS:         s1L=    0.00         s1U=    0.00         s2X=    0.00 
#ZEROS:         s2Y=    0.00         s2L=    0.00         s2U=    0.00 
#ZEROS:        strX=    0.00        strY=    0.00       antrX=    0.00 
#ZEROS:       antrY=    0.00        angL=    0.00        angU=    0.00 
#ZEROS:      msdist=    0.00      sadist=    0.00     detdist=    0.00 
#ZEROS:     anShRot=    0.00    anShLift=    0.00 
#DATA:
#  H       K       L       EN      MON     TIME     CNT     ROICNT  SEQ.NUM   A1     A2     A3     A4     A5     A6     SGL    SGU
 2.0000  2.0000 -0.1500  -4.00      7.0   90.00        4        0   117097  19.15  38.29 188.86 -93.64  17.15  34.31   0.53   0.11
 2.0000  2.0000 -0.1500  -4.25      5.0   90.00        8        3   117099  19.15  38.29 189.25 -93.24  17.05  34.10   0.53   0.11
 2.0000  2.0000 -0.1500  -4.50      4.0   90.00        4        1   117101  19.15  38.29 189.62 -92.84  16.94  33.89   0.53   0.11
 2.0000  2.0000 -0.1500  -4.75      4.0   90.00        0        0   117103  19.15  38.29 190.00 -92.45  16.84  33.69   0.53   0.11
 2.0000  2.0000 -0.1500  -5.00      7.0   90.00        6        2   117105  19.15  38.29 190.37 -92.06  16.75  33.49   0.53   0.11
 2.0000  2.0000 -0.1500  -5.25      5.0   90.00        5        0   117107  19.15  38.29 190.74 -91.68  16.65  33.30   0.53   0.11
 2.0000  2.0000 -0.1500  -5.50      4.0   90.00        5        0   117109  19.15  38.29 191.11 -91.31  16.55  33.10   0.53   0.11
 2.0000  2.0000 -0.1500  -5.75      8.0   90.00        4        2   117111  19.15  38.29 191.48 -90.93  16.46  32.92   0.53   0.11
 2.0000  2.0000 -0.1500  -6.00      0.0   90.00        2        0   117113  19.15  38.29 191.84 -90.56  16.36  32.73   0.53   0.11
 2.0000  2.0000 -0.1500  -6.25      3.0   90.00        4        3   117115  19.15  38.29 192.21 -90.20  16.28  32.55   0.53   0.11
 2.0000  2.0000 -0.1500  -6.50      7.0   90.00        5        2   117117  19.15  38.29 192.57 -89.84  16.19  32.37   0.53   0.11
 2.0000  2.0000 -0.1500  -6.75      3.0   90.00        4        1   117119  19.15  38.29 192.93 -89.48  16.10  32.19   0.53   0.11
 2.0000  2.0000 -0.1500  -7.00      5.0   90.00        3        1   117121  19.15  38.29 193.29 -89.12  16.01  32.02   0.53   0.11
 2.0000  2.0000 -0.1500  -7.25      7.0   90.00        3        0   117123  19.15  38.29 193.64 -88.78  15.92  31.85   0.53   0.11
 2.0000  2.0000 -0.1500  -7.50      4.0   90.00        5        0   117125  19.15  38.29 194.00 -88.43  15.84  31.68   0.53   0.11
 2.0000  2.0000 -0.1500  -7.75      3.0   90.00        3        0   117127  19.15  38.29 194.35 -88.09  15.76  31.52   0.53   0.11
 2.0000  2.0000 -0.1500  -8.00      6.0   90.00        5        2   117129  19.15  38.29 194.70 -87.75  15.68  31.35   0.53   0.11
 2.0000  2.0000 -0.1500  -8.25      2.0   90.00        2        1   117131  19.15  38.29 195.05 -87.41  15.60  31.19   0.53   0.11
 2.0000  2.0000 -0.1500  -8.50      4.0   90.00        4        2   117133  19.15  38.29 195.39 -87.08  15.52  31.04   0.53   0.11
 2.0000  2.0000 -0.1500  -8.75      5.0   90.00        7        1   117135  19.15  38.29 195.74 -86.74  15.44  30.88   0.53   0.11
 2.0000  2.0000 -0.1500  -9.00      3.0   90.00        4        1   117137  19.15  38.29 196.08 -86.42  15.36  30.73   0.53   0.11
 2.0000  2.0000 -0.1500  -9.25     10.0   90.00        3        0   117139  19.15  38.29 196.42 -86.10  15.29  30.58   0.53   0.11
 2.0000  2.0000 -0.1500  -9.50      0.0    0.32        0        0   117143  19.15  38.29 196.76 -85.78  15.21  30.43   0.53   0.11
 2.0000  2.0000 -0.1500  -9.75      3.0   90.00        4        0   117143  19.15  38.29 197.10 -85.46  15.14  30.28   0.53   0.11
 2.0000  2.0000 -0.1500 -10.00      5.0   90.00        5        1   117145  19.15  38.29 197.44 -85.14  15.07  30.14   0.53   0.11
