#CNTAS Song Thu Jul 17 01:26:03 2014 
#USER: Song 
#DATE: Thu Jul 17 01:26:03 2014 
#TITLE: FAT Test measurement 
#CMD: cscan(axis=s2th, amplitude=2.6, step=0.2, time=15)
#STEPS: s2th = 0.2  
#ROI: Xmin=1 Xmax=128 Ymin=1 Ymax=128 
#COLLI: ALF1=600 ALF2=60 ALF3=30 ALF4=30
#CELL: A=  3.864 B=  3.864 C=  11.73
#CELL: alpha=90.00 beta=90.00 gamma=90.00
#PVEC1: H1=2.000 K1=0.000 L1=0.000
#PVEC2: H2=0.000 K2=0.000 L2=4.000
#ANGLES:       monok=   20.99       monho=   41.98          om=    1.00 
#ANGLES:        s2th=  -70.23         ath=  -11.00      detang=   -0.00 
#ANGLES:         sgU=    0.00         sgL=    0.00       mvfoc=  800.00 
#ANGLES:        mtrX=    0.00        mtrY=   -1.00         mgU=    0.10 
#ANGLES:         mgL=    0.70         s1X=   32.05         s1Y=   32.05 
#ANGLES:         s1L=  142.72         s1U=  142.72         s2X=    9.46 
#ANGLES:         s2Y=    8.49         s2L=   25.00         s2U=   25.00 
#ANGLES:        strX=    0.01        strY=    0.00       antrX=  -23.00 
#ANGLES:       antrY=  -25.00        angL=    0.01        angU=    0.01 
#ANGLES:      msdist= 2490.10      sadist=  999.16     detdist= 1024.16 
#ANGLES:     anShRot=   11.50    anShLift=  150.00 
#ZEROS:       monok=   -0.30       monho=    0.05          om=    0.00 
#ZEROS:        s2th=    0.01         ath=    0.00      detang=    0.00 
#ZEROS:         sgU=    0.00         sgL=    0.00       mvfoc=    0.00 
#ZEROS:        mtrX=    0.00        mtrY=    0.00         mgU=    0.00 
#ZEROS:         mgL=    0.00         s1X=    0.00         s1Y=    0.00 
#ZEROS:         s1L=    0.00         s1U=    0.00         s2X=    0.00 
#ZEROS:         s2Y=    0.00         s2L=    0.00         s2U=    0.00 
#ZEROS:        strX=    0.00        strY=    0.00       antrX=    0.00 
#ZEROS:       antrY=    0.00        angL=    0.00        angU=    0.00 
#ZEROS:      msdist=    0.00      sadist=    0.00     detdist=    0.00 
#ZEROS:     anShRot=    0.00    anShLift=    0.00 
#DATA:
#     s2th        CNT      ROICNT       MON       TIME     2DFNUM    CNT/MON   Err(CNT/MON)
    -72.82         59         59   182843.0       15.0     102011      0.000      0.000
    -72.62         58         58   182139.0       15.0     102012      0.000      0.000
    -72.42         52         52   182836.0       15.0     102013      0.000      0.000
    -72.22         60         60   181592.0       15.0     102014      0.000      0.000
    -72.03         81         81   183061.0       15.0     102016      0.000      0.000
    -71.82         97         97   182216.0       15.0     102017      0.001      0.000
    -71.62        256        256   183468.0       15.0     102018      0.001      0.000
    -71.43        539        539   184207.0       15.0     102019      0.003      0.000
    -71.22        995        994   182099.0       15.0     102020      0.005      0.000
    -71.02       1157       1157   181562.0       15.0     102021      0.006      0.000
    -70.83       1402       1402   183461.0       15.0     102022      0.008      0.000
    -70.62       1663       1663   184533.0       15.0     102023      0.009      0.000
    -70.42       2085       2085   183369.0       15.0     102024      0.011      0.000
    -70.22       2149       2149   182657.0       15.0     102025      0.012      0.000
    -70.02       2338       2338   182134.0       15.0     102026      0.013      0.000
    -69.82       2462       2462   182850.0       15.0     102027      0.013      0.000
    -69.62       2273       2273   182770.0       15.0     102028      0.012      0.000
    -69.42       1810       1810   182848.0       15.0     102029      0.010      0.000
    -69.22       1321       1321   182318.0       15.0     102030      0.007      0.000
    -69.02        687        687   182683.0       15.0     102031      0.004      0.000
    -68.82        242        242   182958.0       15.0     102032      0.001      0.000
    -68.62        102        102   183290.0       15.0     102033      0.001      0.000
    -68.42        124        124   183506.0       15.0     102034      0.001      0.000
    -68.22        174        174   183373.0       15.0     102035      0.001      0.000
    -68.03        194        194   183373.0       15.0     102036      0.001      0.000
    -67.82        215        215   183820.0       15.0     102037      0.001      0.000
    -67.62        250        250   183611.0       15.0     102038      0.001      0.000
