#CNTAS Song Thu Jul 17 11:09:15 2014 
#USER: Song 
#DATE: Thu Jul 17 11:09:15 2014 
#TITLE: FAT Test measurement 
#CMD: scan(axis=s2th, start=-38, step=0.2, end=-42, time=15)
#STEPS: s2th = 0.2  
#ROI: Xmin=1 Xmax=128 Ymin=1 Ymax=128 
#COLLI: ALF1=600 ALF2=60 ALF3=30 ALF4=30
#CELL: A=  3.864 B=  3.864 C=  11.73
#CELL: alpha=90.00 beta=90.00 gamma=90.00
#PVEC1: H1=2.000 K1=0.000 L1=0.000
#PVEC2: H2=0.000 K2=0.000 L2=4.000
#ANGLES:       monok=   20.99       monho=   41.98          om=    1.00 
#ANGLES:        s2th=  -59.00         ath=  -11.00      detang=   -0.00 
#ANGLES:         sgU=    0.00         sgL=    0.00       mvfoc=  800.00 
#ANGLES:        mtrX=    0.00        mtrY=   -1.00         mgU=    0.10 
#ANGLES:         mgL=    0.70         s1X=   32.05         s1Y=   32.05 
#ANGLES:         s1L=  142.72         s1U=  142.72         s2X=    9.46 
#ANGLES:         s2Y=    8.49         s2L=   25.00         s2U=   25.00 
#ANGLES:        strX=    0.01        strY=    0.00       antrX=  -23.00 
#ANGLES:       antrY=  -25.00        angL=    0.01        angU=    0.01 
#ANGLES:      msdist= 2490.10      sadist=  998.57     detdist=  650.00 
#ANGLES:     anShRot=   11.50    anShLift=  150.00 
#ZEROS:       monok=   -0.30       monho=    0.05          om=    0.00 
#ZEROS:        s2th=    0.01         ath=    0.00      detang=    0.00 
#ZEROS:         sgU=    0.00         sgL=    0.00       mvfoc=    0.00 
#ZEROS:        mtrX=    0.00        mtrY=    0.00         mgU=    0.00 
#ZEROS:         mgL=    0.00         s1X=    0.00         s1Y=    0.00 
#ZEROS:         s1L=    0.00         s1U=    0.00         s2X=    0.00 
#ZEROS:         s2Y=    0.00         s2L=    0.00         s2U=    0.00 
#ZEROS:        strX=    0.00        strY=    0.00       antrX=    0.00 
#ZEROS:       antrY=    0.00        angL=    0.00        angU=    0.00 
#ZEROS:      msdist=    0.00      sadist=    0.00     detdist=    0.00 
#ZEROS:     anShRot=    0.00    anShLift=    0.00 
#DATA:
#     s2th        CNT      ROICNT       MON       TIME     2DFNUM    CNT/MON   Err(CNT/MON)
    -38.00        128        128   170446.0       15.0     102316      0.001      0.000
    -38.20        129        129   170738.0       15.0     102317      0.001      0.000
    -38.40        124        124   170634.0       15.0     102318      0.001      0.000
    -38.60        121        121   170228.0       15.0     102319      0.001      0.000
    -38.80        127        127   169799.0       15.0     102320      0.001      0.000
    -39.00        131        131   170549.0       15.0     102321      0.001      0.000
    -39.20        144        144   171383.0       15.0     102322      0.001      0.000
    -39.40        148        148   171263.0       15.0     102323      0.001      0.000
    -39.60        201        201   170970.0       15.0     102324      0.001      0.000
    -39.80        320        320   171123.0       15.0     102325      0.002      0.000
    -40.00        367        367   171422.0       15.0     102326      0.002      0.000
    -40.20        414        414   170484.0       15.0     102327      0.002      0.000
    -40.40        385        385   171181.0       15.0     102328      0.002      0.000
    -40.60        368        368   169903.0       15.0     102329      0.002      0.000
    -40.80        339        339   169558.0       15.0     102330      0.002      0.000
    -41.00        253        253   170785.0       15.0     102331      0.001      0.000
    -41.20        186        186   171325.0       15.0     102332      0.001      0.000
    -41.40        155        155   170724.0       15.0     102333      0.001      0.000
    -41.60         98         98   170510.0       15.0     102334      0.001      0.000
    -41.80        145        145   170821.0       15.0     102335      0.001      0.000
    -42.00        116        116   171441.0       15.0     102336      0.001      0.000
