#CNTAS Song Fri Oct 24 03:00:44 2014 
#USER: Song 
#DATE: Fri Oct 24 03:00:44 2014 
#TITLE: FAT Test measurement 
#CMD: schkl(start=[0.95, 0.95, 0.95, -8], step=[0, 0, 0, 0.2], np=81, time=60)
#STEPS: EN = 0.2  
#ROI: Xmin=1 Xmax=128 Ymin=1 Ymax=128 
#COLLI: ALF1=600 ALF2=60 ALF3=30 ALF4=30
#CELL: A=  4.041 B=  4.041 C=  4.041
#CELL: alpha=90.00 beta=90.00 gamma=90.00
#PVEC1: H1=0.000 K1=0.000 L1=2.000
#PVEC2: H2=1.000 K2=1.000 L2=1.000
#ANGLES:       monok=   22.50       monho=   45.00          om=  212.21 
#ANGLES:        s2th=  -88.99         ath=   39.92      detang=   79.84 
#ANGLES:         sgU=    0.11         sgL=    0.53       mvfoc= 1090.00 
#ANGLES:        mtrX=   -0.00        mtrY=   -0.99         mgU=    0.10 
#ANGLES:         mgL=    0.20         s1X=   16.00         s1Y=   16.00 
#ANGLES:         s1L=   60.00         s1U=   60.00         s2X=    8.83 
#ANGLES:         s2Y=    7.88         s2L=   26.00         s2U=   28.03 
#ANGLES:        strX=   -0.01        strY=    0.00       antrX=   -0.00 
#ANGLES:       antrY=    0.00        angL=    0.00        angU=    0.00 
#ANGLES:      msdist= 2200.00      sadist=  926.60     detdist=  670.00 
#ANGLES:     anShRot=   16.50    anShLift=  150.00 
#ZEROS:       monok=   -0.37       monho=    0.28          om=    0.00 
#ZEROS:        s2th=    0.07         ath=   -0.66      detang=   -0.40 
#ZEROS:         sgU=    0.00         sgL=    0.00       mvfoc=    0.00 
#ZEROS:        mtrX=    0.00        mtrY=    0.00         mgU=    0.00 
#ZEROS:         mgL=    0.00         s1X=    0.00         s1Y=    0.00 
#ZEROS:         s1L=    0.00         s1U=    0.00         s2X=    0.00 
#ZEROS:         s2Y=    0.00         s2L=    0.00         s2U=    0.00 
#ZEROS:        strX=    0.00        strY=    0.00       antrX=    0.00 
#ZEROS:       antrY=    0.00        angL=    0.00        angU=    0.00 
#ZEROS:      msdist=    0.00      sadist=    0.00     detdist=    0.00 
#ZEROS:     anShRot=    0.00    anShLift=    0.00 
#DATA:
#  H       K       L       EN      MON     TIME     CNT     ROICNT  SEQ.NUM   A1     A2     A3     A4     A5     A6     SGL    SGU
 0.9500  0.9500  0.9500  -8.00 314572.0   60.00       32       11   116018  22.50  45.00 258.75 -52.76  17.36  34.73   0.53   0.11
 0.9500  0.9500  0.9500  -7.80 313492.0   60.00       25        7   116020  22.50  45.00 258.30 -53.01  17.45  34.90   0.53   0.11
 0.9500  0.9500  0.9500  -7.60 313014.0   60.00       34        5   116022  22.50  45.00 257.85 -53.25  17.54  35.08   0.53   0.11
 0.9500  0.9500  0.9500  -7.40 314036.0   60.00       32       11   116025  22.50  45.00 257.39 -53.48  17.63  35.27   0.53   0.11
 0.9500  0.9500  0.9500  -7.20 314894.0   60.00       29        8   116027  22.50  45.00 256.94 -53.72  17.72  35.45   0.53   0.11
 0.9500  0.9500  0.9500  -7.00 312069.0   60.00       37       14   116030  22.50  45.00 256.48 -53.97  17.82  35.64   0.53   0.11
 0.9500  0.9500  0.9500  -6.80 314962.0   60.00       34       20   116032  22.50  45.00 256.03 -54.21  17.91  35.83   0.53   0.11
 0.9500  0.9500  0.9500  -6.60 314116.0   60.00       39       18   116034  22.50  45.00 255.57 -54.45  18.01  36.02   0.53   0.11
 0.9500  0.9500  0.9500  -6.40 315132.0   60.00       41       16   116037  22.50  45.00 255.11 -54.70  18.11  36.22   0.53   0.11
 0.9500  0.9500  0.9500  -6.20 313755.0   60.00       46       20   116039  22.50  45.00 254.65 -54.94  18.21  36.42   0.53   0.11
 0.9500  0.9500  0.9500  -6.00 312840.0   60.00       32       14   116042  22.50  45.00 254.19 -55.18  18.31  36.63   0.53   0.11
 0.9500  0.9500  0.9500  -5.80 314214.0   60.00       49       25   116044  22.50  45.00 253.73 -55.43  18.42  36.84   0.53   0.11
 0.9500  0.9500  0.9500  -5.60 313148.0   60.00       53       20   116046  22.50  45.00 253.26 -55.67  18.52  37.05   0.53   0.11
 0.9500  0.9500  0.9500  -5.40 313203.0   60.00       39       25   116048  22.50  45.00 252.80 -55.92  18.63  37.26   0.53   0.11
 0.9500  0.9500  0.9500  -5.20 314032.0   60.00       46       24   116050  22.50  45.00 252.33 -56.17  18.74  37.48   0.53   0.11
 0.9500  0.9500  0.9500  -5.00 312806.0   60.00       60       30   116052  22.50  45.00 251.87 -56.42  18.85  37.70   0.53   0.11
