#CNTAS Song Tue Jul 15 21:12:21 2014 
#USER: Song 
#DATE: Tue Jul 15 21:12:21 2014 
#TITLE: FAT Test measurement 
#CMD: cscan(axis=s2th, amplitude=2.4, step=0.2, time=20)
#STEPS: s2th = 0.2  
#ROI: Xmin=1 Xmax=128 Ymin=1 Ymax=128 
#COLLI: ALF1=600 ALF2=60 ALF3=30 ALF4=30
#CELL: A=  3.864 B=  3.864 C=  11.73
#CELL: alpha=90.00 beta=90.00 gamma=90.00
#PVEC1: H1=2.000 K1=0.000 L1=0.000
#PVEC2: H2=0.000 K2=0.000 L2=4.000
#ANGLES:       monok=   29.50       monho=   59.63          om=    0.00 
#ANGLES:        s2th=  -81.40         ath=    1.00      detang=   -0.00 
#ANGLES:         sgU=    0.00         sgL=    0.00       mvfoc=  800.00 
#ANGLES:        mtrX=    0.00        mtrY=   -1.00         mgU=    0.10 
#ANGLES:         mgL=    0.70         s1X=   32.05         s1Y=   32.05 
#ANGLES:         s1L=  142.72         s1U=  142.72         s2X=    5.00 
#ANGLES:         s2Y=    5.00         s2L=   25.00         s2U=   25.00 
#ANGLES:        strX=    0.00        strY=    0.00       antrX=  -23.00 
#ANGLES:       antrY=  -25.00        angL=    0.01        angU=    0.01 
#ANGLES:      msdist= 2490.10      sadist=  999.36     detdist= 1024.16 
#ANGLES:     anShRot=   11.50    anShLift=  150.00 
#ZEROS:       monok=    0.00       monho=    0.00          om=    0.00 
#ZEROS:        s2th=    0.00         ath=    0.00      detang=    0.00 
#ZEROS:         sgU=    0.00         sgL=    0.00       mvfoc=    0.00 
#ZEROS:        mtrX=    0.00        mtrY=    0.00         mgU=    0.00 
#ZEROS:         mgL=    0.00         s1X=    0.00         s1Y=    0.00 
#ZEROS:         s1L=    0.00         s1U=    0.00         s2X=    0.00 
#ZEROS:         s2Y=    0.00         s2L=    0.00         s2U=    0.00 
#ZEROS:        strX=    0.00        strY=    0.00       antrX=    0.00 
#ZEROS:       antrY=    0.00        angL=    0.00        angU=    0.00 
#ZEROS:      msdist=    0.00      sadist=    0.00     detdist=    0.00 
#ZEROS:     anShRot=    0.00    anShLift=    0.00 #DATA:
#     s2th        CNT      ROICNT       MON       TIME     2DFNUM    CNT/MON   Err(CNT/MON)
    -83.80        959        959   387294.0       20.0     100896      0.002      0.000
    -83.60        894        894   386906.0       20.0     100897      0.002      0.000
    -83.40        803        803   384902.0       20.0     100898      0.002      0.000
    -83.20        830        830   388127.0     20.005     100899      0.002      0.000
    -83.00        907        907   389607.0       20.0     100900      0.002      0.000
    -82.80        958        958   389887.0       20.0     100901      0.002      0.000
    -82.60       1091       1091   387349.0       20.0     100902      0.003      0.000
    -82.40       1354       1354   386732.0       20.0     100903      0.004      0.000
    -82.20       1473       1473   384484.0       20.0     100904      0.004      0.000
    -82.00       1764       1764   386540.0       20.0     100905      0.005      0.000
    -81.80       1896       1896   387166.0       20.0     100906      0.005      0.000
    -81.60       2026       2026   387146.0       20.0     100908      0.005      0.000
    -81.40       1988       1988   385824.0       20.0     100909      0.005      0.000
    -81.20       2042       2042   385087.0       20.0     100910      0.005      0.000
    -81.00       1857       1857   385937.0       20.0     100911      0.005      0.000
    -80.80       1746       1746   385426.0     20.003     100912      0.005      0.000
    -80.60       1436       1436   384521.0       20.0     100913      0.004      0.000
    -80.40       1235       1235   385723.0     20.004     100914      0.003      0.000
    -80.20       1103       1103   386776.0       20.0     100915      0.003      0.000
    -80.00        937        937   387648.0       20.0     100916      0.002      0.000
    -79.80        843        843   385256.0       20.0     100917      0.002      0.000
    -79.60        872        872   385959.0       20.0     100918      0.002      0.000
    -79.40        852        852   387641.0       20.0     100919      0.002      0.000
    -79.20        835        835   389346.0       20.0     100920      0.002      0.000
    -79.00        861        861   389339.0       20.0     100921      0.002      0.000
