#CNTAS Song Thu Jul 17 01:42:53 2014 
#USER: Song 
#DATE: Thu Jul 17 01:42:53 2014 
#TITLE: FAT Test measurement 
#CMD: cscan(axis=s2th, amplitude=2.6, step=0.2, time=15)
#STEPS: s2th = 0.2  
#ROI: Xmin=1 Xmax=128 Ymin=1 Ymax=128 
#COLLI: ALF1=600 ALF2=60 ALF3=30 ALF4=30
#CELL: A=  3.864 B=  3.864 C=  11.73
#CELL: alpha=90.00 beta=90.00 gamma=90.00
#PVEC1: H1=2.000 K1=0.000 L1=0.000
#PVEC2: H2=0.000 K2=0.000 L2=4.000
#ANGLES:       monok=   20.99       monho=   41.98          om=    1.00 
#ANGLES:        s2th=  -97.04         ath=  -11.00      detang=   -0.00 
#ANGLES:         sgU=    0.00         sgL=    0.00       mvfoc=  800.00 
#ANGLES:        mtrX=    0.00        mtrY=   -1.00         mgU=    0.10 
#ANGLES:         mgL=    0.70         s1X=   32.05         s1Y=   32.05 
#ANGLES:         s1L=  142.72         s1U=  142.72         s2X=    9.46 
#ANGLES:         s2Y=    8.49         s2L=   25.00         s2U=   25.00 
#ANGLES:        strX=    0.01        strY=    0.00       antrX=  -23.00 
#ANGLES:       antrY=  -25.00        angL=    0.01        angU=    0.01 
#ANGLES:      msdist= 2490.10      sadist=  999.16     detdist= 1024.16 
#ANGLES:     anShRot=   11.50    anShLift=  150.00 
#ZEROS:       monok=   -0.30       monho=    0.05          om=    0.00 
#ZEROS:        s2th=    0.01         ath=    0.00      detang=    0.00 
#ZEROS:         sgU=    0.00         sgL=    0.00       mvfoc=    0.00 
#ZEROS:        mtrX=    0.00        mtrY=    0.00         mgU=    0.00 
#ZEROS:         mgL=    0.00         s1X=    0.00         s1Y=    0.00 
#ZEROS:         s1L=    0.00         s1U=    0.00         s2X=    0.00 
#ZEROS:         s2Y=    0.00         s2L=    0.00         s2U=    0.00 
#ZEROS:        strX=    0.00        strY=    0.00       antrX=    0.00 
#ZEROS:       antrY=    0.00        angL=    0.00        angU=    0.00 
#ZEROS:      msdist=    0.00      sadist=    0.00     detdist=    0.00 
#ZEROS:     anShRot=    0.00    anShLift=    0.00 
#DATA:
#     s2th        CNT      ROICNT       MON       TIME     2DFNUM    CNT/MON   Err(CNT/MON)
    -99.63         95         95   183055.0       15.0     102040      0.001      0.000
    -99.43        105        105   182846.0       15.0     102041      0.001      0.000
    -99.23        155        155   183862.0       15.0     102042      0.001      0.000
    -99.03        244        244   182741.0       15.0     102043      0.001      0.000
    -98.83        340        340   182247.0       15.0     102044      0.002      0.000
    -98.63        471        471   182681.0       15.0     102045      0.003      0.000
    -98.43        551        551   181811.0       15.0     102046      0.003      0.000
    -98.23        526        526   182098.0       15.0     102047      0.003      0.000
    -98.03        601        601   182135.0       15.0     102048      0.003      0.000
    -97.83        687        687   181556.0       15.0     102049      0.004      0.000
    -97.63        784        784   183056.0       15.0     102050      0.004      0.000
    -97.43        912        912   182839.0       15.0     102051      0.005      0.000
    -97.23       1051       1051   183619.0     15.003     102052      0.006      0.000
    -97.03       1010       1010   182719.0       15.0     102053      0.006      0.000
    -96.83       1054       1054   183372.0       15.0     102054      0.006      0.000
    -96.63       1008       1008   182437.0       15.0     102055      0.006      0.000
    -96.43       1054       1054   182977.0       15.0     102056      0.006      0.000
    -96.23       1070       1070   184346.0       15.0     102057      0.006      0.000
    -96.03        953        953   183163.0       15.0     102058      0.005      0.000
    -95.83        718        718   184188.0       15.0     102059      0.004      0.000
    -95.63        556        556   183451.0       15.0     102060      0.003      0.000
    -95.43        319        319   182389.0       15.0     102061      0.002      0.000
    -95.23        185        185   181054.0       15.0     102062      0.001      0.000
    -95.03        101        101   181414.0       15.0     102063      0.001      0.000
    -94.83         73         73   182662.0       15.0     102064      0.000      0.000
    -94.63         52         52   182066.0       15.0     102066      0.000      0.000
    -94.43         52         52   182609.0       15.0     102067      0.000      0.000
